MS	x	y	z	vx	vy	vz	rx	py	yz	rx_dot	py_dot	yz_dot	
5370	-0.00998126	0.115701	0.508257	0.059924	-0.0260154	-0.0245988	0.0451257	0.0173185	-0.333205	0.399417	-0.278647	1.24923	
5413	-0.0100528	0.115982	0.508196	-0.00057278	0.000950878	-0.000391566	0.0454487	0.0172554	-0.333256	0.139695	-0.342302	1.4459	
5438	-0.0100528	0.115982	0.508196	-0.00057278	0.000950878	-0.000391566	0.0454487	0.0172554	-0.333256	0.139695	-0.342302	1.4459	
5470	-0.0100528	0.115982	0.508196	-0.00057278	0.000950878	-0.000391566	0.0454487	0.0172554	-0.333256	0.139695	-0.342302	1.4459	
5503	-0.0100528	0.115982	0.508196	-0.00057278	0.000950878	-0.000391566	0.0454487	0.0172554	-0.333256	0.139695	-0.342302	1.4459	
5536	-0.0100528	0.115982	0.508196	-0.00057278	0.000950878	-0.000391566	0.0454487	0.0172554	-0.333256	0.139695	-0.342302	1.4459	
5570	-0.0100528	0.115982	0.508196	-0.00057278	0.000950878	-0.000391566	0.0454487	0.0172554	-0.333256	0.139695	-0.342302	1.4459	
5604	-0.0100528	0.115982	0.508196	-0.00057278	0.000950878	-0.000391566	0.0454487	0.0172554	-0.333256	0.139695	-0.342302	1.4459	
5647	-0.00924039	0.115203	0.509152	0.00248939	-0.00104788	0.00268938	0.0455809	0.0170314	-0.332788	0.141402	-0.352394	1.44301	
5670	-0.00924039	0.115203	0.509152	0.00248939	-0.00104788	0.00268938	0.0455809	0.0170314	-0.332788	0.141402	-0.352394	1.44301	
5703	-0.00924039	0.115203	0.509152	0.00248939	-0.00104788	0.00268938	0.0455809	0.0170314	-0.332788	0.141402	-0.352394	1.44301	
5736	-0.00924039	0.115203	0.509152	0.00248939	-0.00104788	0.00268938	0.0455809	0.0170314	-0.332788	0.141402	-0.352394	1.44301	
5770	-0.00924039	0.115203	0.509152	0.00248939	-0.00104788	0.00268938	0.0455809	0.0170314	-0.332788	0.141402	-0.352394	1.44301	
5803	-0.00924039	0.115203	0.509152	0.00248939	-0.00104788	0.00268938	0.0455809	0.0170314	-0.332788	0.141402	-0.352394	1.44301	
5837	-0.00924039	0.115203	0.509152	0.00248939	-0.00104788	0.00268938	0.0455809	0.0170314	-0.332788	0.141402	-0.352394	1.44301	
5885	-0.0102374	0.115422	0.507975	-0.000692922	-0.000972317	-0.00129501	0.045765	0.0171804	-0.333363	0.138492	-0.346926	1.45952	
5904	-0.0102374	0.115422	0.507975	-0.000692922	-0.000972317	-0.00129501	0.045765	0.0171804	-0.333363	0.138492	-0.346926	1.45952	
5936	-0.0102374	0.115422	0.507975	-0.000692922	-0.000972317	-0.00129501	0.045765	0.0171804	-0.333363	0.138492	-0.346926	1.45952	
