MS	x	y	z	vx	vy	vz	rx	py	yz	rx_dot	py_dot	yz_dot	
5118	-0.00998126	0.115701	0.508257	0.090512	-0.02931	0.394634	0.0451257	0.0173185	-0.333205	0.00031015	5.93308e-05	0.000278234	
5368	-0.0100528	0.115982	0.508196	0.0730964	-0.034966	0.396094	0.0454488	0.0172554	-0.333256	0.000265022	-2.23125e-05	0.000244255	
5618	-0.00922798	0.115198	0.50916	0.0858549	-0.0300075	0.397532	0.0455612	0.0171374	-0.3333	0.00060113	-0.000373751	0.000322677	
5868	-0.0102374	0.115422	0.507975	0.0678789	-0.0333602	0.398001	0.0457651	0.0171805	-0.333363	0.000540054	-0.000147755	0.000201437	
6118	-0.00941505	0.11568	0.507608	0.0584687	-0.0363259	0.391746	0.0456502	0.0172791	-0.333465	0.000417744	-0.000190676	4.84198e-05	
6368	-0.00947943	0.115697	0.507888	0.0651261	-0.0368039	0.395808	0.0455575	0.0174322	-0.333535	0.00036254	-0.000116946	0.000530276	
6618	-0.00937384	0.115896	0.50793	0.061246	-0.0392622	0.395673	0.0454709	0.0174332	-0.333561	0.000646187	8.45572e-06	0.000170389	
6868	-0.00974374	0.116833	0.509099	0.0559441	-0.0389197	0.395035	0.0452815	0.0173937	-0.333626	0.00103991	-0.000217231	0.00024672	
7118	-0.00901092	0.116113	0.509148	0.0581675	-0.0364652	0.391118	0.0452159	0.0174554	-0.333689	0.000452113	-5.02199e-05	0.000157109	
7369	-0.00872152	0.11598	0.509218	0.0646232	-0.0395836	0.390506	0.045124	0.017506	-0.333835	0.000625935	2.05198e-05	-7.44403e-05	
7618	-0.00385738	0.117568	0.509241	0.0619098	-0.0422969	0.384649	0.045043	0.0177326	-0.33391	0.000223498	-0.000350695	0.000186218	
7868	-0.00596584	0.116373	0.508255	0.0623234	-0.0418365	0.386863	0.0450369	0.0178097	-0.334	0.00056728	-0.000125147	0.00022626	
8118	-0.00732317	0.115386	0.507586	0.0639634	-0.0427216	0.390364	0.0449045	0.0178271	-0.334129	8.42824e-05	-1.32513e-05	0.00013504	
8369	-0.0129845	0.115308	0.506211	0.0590741	-0.0415513	0.387879	0.0448325	0.017702	-0.334205	0.000315882	-3.13532e-05	0.000111899	
8618	-0.0178349	0.115556	0.506686	0.061074	-0.0385272	0.389435	0.0448154	0.0176457	-0.334272	0.000445062	9.64627e-07	0.000133565	
8869	-0.0152324	0.116063	0.510098	0.064554	-0.0404127	0.388757	0.0448098	0.0175505	-0.334336	0.000277868	-0.000284025	0.000350605	
9118	-0.0135047	0.118011	0.510429	0.0710434	-0.0363735	0.390715	0.0448278	0.0173486	-0.334378	-3.03822e-05	-0.00027425	0.000349631	
9368	-0.0119824	0.118289	0.510997	0.0756852	-0.0366452	0.389664	0.0448256	0.0172185	-0.334363	0.000481604	0.000440266	0.000450802	
9618	-0.0111396	0.117421	0.510158	0.0688222	-0.0299746	0.386943	0.044869	0.0172819	-0.334407	0.000167782	0.000215444	0.000453817	
9868	-0.0120928	0.119746	0.510702	0.0623151	-0.0336041	0.392094	0.0451243	0.0172528	-0.334439	0.000637402	-6.3036e-05	0.000295314	
10118	-0.0122548	0.118457	0.510366	0.0599577	-0.0385387	0.390669	0.0450563	0.0172866	-0.334503	-0.000674744	0.000533326	0.000222571	
10369	-0.0136187	0.12007	0.510864	-0.372939	-0.455149	0.0955276	0.021891	0.0409193	-0.321892	0.166017	0.0547043	0.0464802	
10618	-0.0154017	0.115227	0.472206	-0.370097	-0.846779	0.128495	0.0389226	0.069649	-0.347276	0.0749292	-0.230688	-0.101493	
10868	-0.0460663	0.0261915	0.308648	0.0763311	-0.941177	0.453688	0.0629046	0.0882541	-0.334905	0.0949332	-0.103551	0.147062	
11118	-0.0730373	-0.0962708	0.134077	0.344505	-1.09131	0.701005	0.0965172	0.126357	-0.326495	0.165457	-0.238042	-0.0258536	
