MS	x	y	z	vx	vy	vz	rx	py	yz	rx_dot	py_dot	yz_dot	
3568	0.599293	0.690497	-1.26654	2.39317	2.75799	-5.07016	0.0112611	-0.201277	-0.0850886	0.0410442	-0.809106	-0.344355	
3818	0.599875	0.689714	-1.26601	0.00232697	-0.00313067	0.0021224	0.0112325	-0.20125	-0.0850015	-0.000114251	0.000106812	0.000348717	
4068	0.599961	0.690999	-1.26632	0.00034523	0.00513983	-0.00125933	0.0112601	-0.201117	-0.0850563	0.000110317	0.000529587	-0.000219375	
4318	0.599686	0.691229	-1.2663	-0.00110221	0.000921488	9.67979e-05	0.0112198	-0.200946	-0.0850592	-0.000161055	0.00068754	-1.16229e-05	
4568	0.599577	0.691627	-1.26655	-0.000434637	0.00158882	-0.00101328	0.0112646	-0.200947	-0.0850687	0.000179064	-4.05312e-06	-3.78489e-05	
4818	0.599421	0.690634	-1.26655	-0.000622988	-0.00397253	3.00407e-05	0.0112483	-0.200966	-0.0850966	-6.52224e-05	-7.89762e-05	-0.000111729	
5068	0.599428	0.690028	-1.26654	2.90871e-05	-0.00242138	3.05176e-05	0.0112582	-0.201006	-0.0850807	3.96483e-05	-0.000160515	6.34491e-05	
5317	0.598964	0.688405	-1.26643	-0.00185728	-0.00649428	0.000435352	0.0112236	-0.201158	-0.0851833	-0.000138152	-0.000606179	-0.000410199	
5567	0.599639	0.688576	-1.2657	0.00270009	0.000683784	0.00290155	0.0110491	-0.20095	-0.0849268	-0.000698179	0.000832081	0.00102615	
5818	0.599668	0.689122	-1.26589	0.000114441	0.00218701	-0.000751972	0.011058	-0.200984	-0.0849682	3.56846e-05	-0.000137031	-0.000165612	
6068	0.599343	0.688973	-1.26592	-0.0013001	-0.000596285	-0.000127792	0.0111098	-0.201039	-0.085019	0.000207257	-0.000218332	-0.000203371	
6317	0.599752	0.689469	-1.26619	0.0016377	0.00198483	-0.00106096	0.0111837	-0.201074	-0.0849648	0.000295579	-0.000142395	0.000216752	
6567	0.599449	0.690111	-1.26642	-0.00121474	0.00256801	-0.000939369	0.0112578	-0.201248	-0.0850034	0.000296097	-0.000693619	-0.000154376	
6818	0.599112	0.689545	-1.26657	-0.00134444	-0.00226498	-0.000588417	0.0112279	-0.20119	-0.0851142	-0.000119284	0.000231981	-0.000443131	
7067	0.599456	0.688509	-1.26639	0.00137496	-0.00414586	0.000734806	0.0112429	-0.201009	-0.0850045	5.98617e-05	0.000723898	0.00043866	
7317	0.599206	0.688266	-1.26627	-0.00100112	-0.000972271	0.000473976	0.0112464	-0.20098	-0.0850491	1.40406e-05	0.000113904	-0.000178367	
7568	0.599471	0.688067	-1.26634	0.00106239	-0.000795364	-0.000284195	0.0112265	-0.201066	-0.0850024	-7.97398e-05	-0.000341415	0.000187039	
7818	0.599681	0.687262	-1.26607	0.000840187	-0.00322056	0.00107431	0.0111544	-0.201062	-0.085033	-0.000288356	1.5676e-05	-0.000122607	
8068	0.599412	0.687477	-1.26585	-0.0010798	0.00086236	0.000890732	0.0111531	-0.201085	-0.0849744	-5.1558e-06	-9.197e-05	0.000234544	
8318	0.599677	0.68728	-1.26575	0.00106287	-0.000787497	0.000391006	0.0110706	-0.201236	-0.084946	-0.000329893	-0.000605524	0.000113487	
8570	0.60016	0.689035	-1.26562	0.00193048	0.00701737	0.000521183	0.0110515	-0.201025	-0.0849162	-7.65994e-05	0.000843346	0.000119328	
8818	0.600021	0.69004	-1.26591	-0.0005548	0.00402188	-0.00115585	0.0110511	-0.200958	-0.0849445	-1.59442e-06	0.000268102	-0.000113368	
9067	0.600195	0.689441	-1.26599	0.00069499	-0.00239587	-0.000308037	0.0111242	-0.200985	-0.0848763	0.000292372	-0.000107288	0.000272691	
9318	0.599648	0.689848	-1.26626	-0.00218821	0.00162745	-0.00110579	0.011181	-0.2009	-0.0849722	0.000227235	0.00033915	-0.000383347	
9568	0.600084	0.689853	-1.266	0.00174642	2.14577e-05	0.00106525	0.0111421	-0.201087	-0.0848753	-0.000155583	-0.000747919	0.000387639	
9817	0.600155	0.690466	-1.26612	0.000281096	0.00245047	-0.000483036	0.0111551	-0.20103	-0.0849129	5.22472e-05	0.000228405	-0.000150472	
10067	0.599821	0.688779	-1.26617	-0.00133371	-0.00674963	-0.000216961	0.0112099	-0.201079	-0.0849325	0.000219218	-0.00019604	-7.84099e-05	
10318	0.599792	0.688755	-1.26589	-0.000116348	-9.53674e-05	0.00111341	0.0111968	-0.201172	-0.084882	-5.26458e-05	-0.000372887	0.000202119	
10567	0.60036	0.689324	-1.26589	0.00227165	0.00227499	2.43187e-05	0.0112197	-0.201211	-0.0847886	9.16868e-05	-0.000152647	0.000373304	
10818	0.600392	0.689796	-1.26597	0.0001266	0.00188923	-0.000333309	0.0111936	-0.201007	-0.0847764	-0.000104532	0.00081408	4.8846e-05	
11068	0.600485	0.691153	-1.26612	0.000371695	0.00542879	-0.000602722	0.0111813	-0.200991	-0.0848124	-4.90248e-05	6.50883e-05	-0.000144094	
11317	0.598245	0.688375	-1.26419	-0.00896025	-0.0111105	0.00772858	0.0109035	-0.201151	-0.0856843	-0.00111116	-0.000638962	-0.00348738	
11567	0.598511	0.687224	-1.26391	0.00106573	-0.00460672	0.0011096	0.0109695	-0.201231	-0.0849626	0.000263803	-0.000320137	0.00288683	
11817	0.597829	0.689438	-1.25791	-0.00273037	0.00885868	0.0240264	0.0104488	-0.201542	-0.0848325	-0.00208264	-0.00124687	0.000520378	
12068	0.596578	0.692231	-1.26482	-0.0050025	0.0111718	-0.0276494	0.0115691	-0.200739	-0.0862818	0.00448122	0.00321376	-0.00579736	
12317	0.598685	0.691028	-1.26701	0.00842738	-0.00481439	-0.00878906	0.0117719	-0.201112	-0.0876918	0.000811026	-0.00149411	-0.00563997	
12568	0.598965	0.68878	-1.26258	0.00112271	-0.00899053	0.017725	0.0119157	-0.201251	-0.0914783	0.000575185	-0.000556052	-0.0151458	
12818	0.598925	0.68627	-1.26561	-0.000160694	-0.0100403	-0.0121078	0.0131076	-0.20172	-0.102853	0.00476785	-0.00187296	-0.0454973	
13067	0.588807	0.684493	-1.25358	-0.0404744	-0.00710821	0.0481033	0.0240573	-0.209068	-0.113768	0.0437985	-0.0293926	-0.0436621	
13318	0.569046	0.672319	-1.22075	-0.0790417	-0.0486958	0.131335	0.0410485	-0.201671	-0.114349	0.0679651	0.0295857	-0.00232372	
13568	0.537496	0.649422	0.30647	-0.126202	-0.091588	6.10889	0.0352912	-0.186173	-0.125233	-0.0230292	0.0619921	-0.0435364	
13817	0.501024	0.59896	0.636387	-0.145886	-0.20185	1.31967	0.0171507	-0.183676	-0.137616	-0.0725622	0.00998795	-0.0495321	
