MS	Set_x	Set_y	Set_z	Set_Yaw	x	y	z	Yaw	inX	inY	inZ	inYaw	state_update	sig_flag	
22538	0	0.5	1.2	-0.324176	-0.0450779	0.562942	1.20212	-0.310731	0	0	0	0	1	0	
22575	0	0.5	1.2	-0.324176	-0.0450779	0.562942	1.20212	-0.310731	0	0	0	0	1	0	
22635	0	0.5	1.2	-0.324176	-0.0285559	0.480753	1.21585	-0.30965	0	0	0	0	1	0	
22658	0	0.5	1.2	-0.324176	-0.0285559	0.480753	1.21585	-0.30965	0	0	0	0	1	0	
22687	0	0.5	1.2	-0.324176	-0.0285559	0.480753	1.21585	-0.30965	0	0	0	0	1	0	
22748	0	0.5	1.2	-0.324176	-0.0285559	0.480753	1.21585	-0.30965	0	0	0	0	1	0	
22808	0	0.5	1.2	-0.324176	-0.0285559	0.480753	1.21585	-0.30965	0	0	0	0	1	0	
22837	0	0.5	1.2	-0.324176	-0.0285559	0.480753	1.21585	-0.30965	0	0	0	0	1	0	
22868	0	0.5	1.2	-0.324176	-0.0289929	0.42095	1.22223	-0.309696	0	0	0	0	1	0	
22928	0	0.5	1.2	-0.324176	-0.0289929	0.42095	1.22223	-0.309696	0	0	0	0	1	0	
22958	0	0.5	1.2	-0.324176	-0.0289929	0.42095	1.22223	-0.309696	0	0	0	0	1	0	
22988	0	0.5	1.2	-0.324176	-0.0289929	0.42095	1.22223	-0.309696	0	0	0	0	1	0	
23048	0	0.5	1.2	-0.324176	-0.0289929	0.42095	1.22223	-0.309696	0	0	0	0	1	0	
23108	0	0.5	1.2	-0.324176	-0.00647049	0.413275	1.22644	-0.310282	0	0	0	0	1	0	
23138	0	0.5	1.2	-0.324176	-0.00647049	0.413275	1.22644	-0.310282	0	0	0	0	1	0	
23198	0	0.5	1.2	-0.324176	-0.00647049	0.413275	1.22644	-0.310282	0	0	0	0	1	0	
23228	0	0.5	1.2	-0.324176	-0.00647049	0.413275	1.22644	-0.310282	0	0	0	0	1	0	
23257	0	0.5	1.2	-0.324176	-0.00647049	0.413275	1.22644	-0.310282	0	0	0	0	1	0	
23318	0	0.5	1.2	-0.324176	-0.00647049	0.413275	1.22644	-0.310282	0	0	0	0	1	0	
23378	0	0.5	1.2	-0.324176	-0.00703422	0.40053	1.22796	-0.310648	0	0	0	0	1	0	
23408	0	0.5	1.2	-0.324176	-0.00703422	0.40053	1.22796	-0.310648	0	0	0	0	1	0	
23467	-0.5	0.5	1.2	-0.324176	-0.00703422	0.40053	1.22796	-0.310648	0	0	0	0	1	0	
23499	-0.5	0.5	1.2	-0.324176	-0.00703422	0.40053	1.22796	-0.310648	0	0	0	0	1	0	
23527	-0.5	0.5	1.2	-0.324176	-0.00703422	0.40053	1.22796	-0.310648	0	0	0	0	1	0	
23588	-0.5	0.5	1.2	-0.324176	-0.00703422	0.40053	1.22796	-0.310648	0	0	0	0	1	0	
23618	-0.5	0.5	1.2	-0.324176	-0.0101756	0.393375	1.22495	-0.307643	0	0	0	0	1	0	
23648	-0.5	0.5	1.2	-0.324176	-0.0101756	0.393375	1.22495	-0.307643	0	0	0	0	1	0	
23678	-0.5	0.5	1.2	-0.324176	-0.0101756	0.393375	1.22495	-0.307643	0	0	0	0	1	0	
23738	-0.5	0.5	1.2	-0.324176	-0.0101756	0.393375	1.22495	-0.307643	0	0	0	0	1	0	
23768	-0.5	0.5	1.2	-0.324176	-0.0101756	0.393375	1.22495	-0.307643	0	0	0	0	1	0	
23797	-0.5	0.5	1.2	-0.324176	-0.0101756	0.393375	1.22495	-0.307643	0	0	0	0	1	0	
23828	-0.5	0.5	1.2	-0.324176	-0.0101756	0.393375	1.22495	-0.307643	0	0	0	0	1	0	
23888	-0.5	0.5	1.2	-0.324176	-0.0066255	0.403857	1.22696	-0.307919	0	0	0	0	1	0	
23917	-0.5	0.5	1.2	-0.324176	-0.0066255	0.403857	1.22696	-0.307919	0	0	0	0	1	0	
23949	-0.5	0.5	1.2	-0.324176	-0.0066255	0.403857	1.22696	-0.307919	0	0	0	0	1	0	
23978	-0.5	0.5	1.2	-0.324176	-0.0066255	0.403857	1.22696	-0.307919	0	0	0	0	1	0	
24039	-0.5	0.5	1.2	-0.324176	-0.0066255	0.403857	1.22696	-0.307919	0	0	0	0	1	0	
24069	-0.5	0.5	1.2	-0.324176	-0.0066255	0.403857	1.22696	-0.307919	0	0	0	0	1	0	
24098	-0.5	0.5	1.2	-0.324176	-0.00863038	0.413106	1.21978	-0.30712	0	0	0	0	1	0	
24158	-0.5	0.5	1.2	-0.324176	-0.00863038	0.413106	1.21978	-0.30712	0	0	0	0	1	0	
24188	-0.5	0.5	1.2	-0.324176	-0.00863038	0.413106	1.21978	-0.30712	0	0	0	0	1	0	
24218	-0.5	0.5	1.2	-0.324176	-0.00863038	0.413106	1.21978	-0.30712	0	0	0	0	1	0	
24278	-0.5	0.5	1.2	-0.324176	-0.00863038	0.413106	1.21978	-0.30712	0	0	0	0	1	0	
24308	-0.5	0.5	1.2	-0.324176	-0.00863038	0.413106	1.21978	-0.30712	0	0	0	0	1	0	
24338	-0.5	0.5	1.2	-0.324176	-0.00863038	0.413106	1.21978	-0.30712	0	0	0	0	1	0	
24368	-0.5	0.5	1.2	-0.324176	-0.0117632	0.421768	1.22028	-0.307556	0	0	0	0	1	0	
24428	-0.5	0.5	1.2	-0.324176	-0.0117632	0.421768	1.22028	-0.307556	0	0	0	0	1	0	
24459	-0.5	0.5	1.2	-0.324176	-0.0117632	0.421768	1.22028	-0.307556	0	0	0	0	1	0	
24488	-0.5	0.5	1.2	-0.324176	-0.0117632	0.421768	1.22028	-0.307556	0	0	0	0	1	0	
24548	-0.5	0.5	1.2	-0.324176	-0.0117632	0.421768	1.22028	-0.307556	0	0	0	0	1	0	
24578	-0.5	0.5	1.2	-0.324176	-0.0117632	0.421768	1.22028	-0.307556	0	0	0	0	1	0	
24608	-0.5	0.5	1.2	-0.324176	-0.0147465	0.426184	1.2208	-0.308416	0	0	0	0	1	0	
24638	-0.5	0	1.2	-0.324176	-0.0147465	0.426184	1.2208	-0.308416	0	0	0	0	1	0	
24699	-0.5	0	1.2	-0.324176	-0.0147465	0.426184	1.2208	-0.308416	-0.1	-0.1	-0.1	0	1	0	
24728	-0.5	0	1.2	-0.324176	-0.0147465	0.426184	1.2208	-0.308416	-0.1	-0.1	-0.1	0	1	0	
24759	-0.5	0	1.2	-0.324176	-0.0147465	0.426184	1.2208	-0.308416	-0.1	-0.1	-0.1	0	1	0	
24818	-0.5	0	1.2	-0.324176	-0.0147465	0.426184	1.2208	-0.308416	-0.1	-0.1	-0.1	0	1	0	
24879	-0.5	0	1.2	-0.324176	-0.0155388	0.427565	1.22011	-0.308633	-0.1	-0.1	-0.1	0	1	0	
24908	-0.5	0	1.2	-0.324176	-0.0155388	0.427565	1.22011	-0.308633	-0.1	-0.1	-0.1	0	1	0	
24968	-0.5	0	1.2	-0.324176	-0.0155388	0.427565	1.22011	-0.308633	-0.1	-0.1	-0.1	0	1	0	
24998	-0.5	0	1.2	-0.324176	-0.0155388	0.427565	1.22011	-0.308633	-0.1	-0.1	-0.1	0	1	0	
25029	-0.5	0	1.2	-0.324176	-0.0155388	0.427565	1.22011	-0.308633	-0.1	-0.1	-0.1	0	1	0	
25088	-0.5	0	1.2	-0.324176	-0.0155388	0.427565	1.22011	-0.308633	-0.1	-0.1	-0.1	0	1	0	
25118	-0.5	0	1.2	-0.324176	-0.0161792	0.428518	1.2191	-0.30924	-0.1	-0.1	-0.1	0	1	0	
25148	-0.5	0	1.2	-0.324176	-0.0161792	0.428518	1.2191	-0.30924	-0.1	-0.1	-0.1	0	1	0	
25178	-0.5	0	1.2	-0.324176	-0.0161792	0.428518	1.2191	-0.30924	-0.1	-0.1	-0.1	0	1	0	
25238	-0.5	0	1.2	-0.324176	-0.0161792	0.428518	1.2191	-0.30924	-0.1	-0.1	-0.1	0	1	0	
25268	-0.5	0	1.2	-0.324176	-0.0161792	0.428518	1.2191	-0.30924	-0.1	-0.1	-0.1	0	1	0	
25298	-0.5	0	1.2	-0.324176	-0.0161792	0.428518	1.2191	-0.30924	-0.1	-0.1	-0.1	0	1	0	
25328	-0.5	0	1.2	-0.324176	-0.0161792	0.428518	1.2191	-0.30924	-0.1	-0.1	-0.1	0	1	0	
25388	-0.5	0	1.2	-0.324176	-0.0177652	0.445167	1.21464	-0.309704	-0.1	-0.1	-0.1	0	1	0	
25418	-0.5	0	1.2	-0.324176	-0.0177652	0.445167	1.21464	-0.309704	-0.1	-0.1	-0.1	0	1	0	
25448	-0.5	0	1.2	-0.324176	-0.0177652	0.445167	1.21464	-0.309704	-0.1	-0.1	-0.1	0	1	0	
25508	-0.5	0	1.2	-0.324176	-0.0177652	0.445167	1.21464	-0.309704	-0.1	-0.1	-0.1	0	1	0	
25539	-0.5	0	1.2	-0.324176	-0.0177652	0.445167	1.21464	-0.309704	-0.1	-0.1	-0.1	0	1	0	
25568	-0.5	0	1.2	-0.324176	-0.0177652	0.445167	1.21464	-0.309704	-0.1	-0.1	-0.1	0	1	0	
25598	-0.5	0	1.2	-0.324176	-0.0225321	0.442119	1.21398	-0.310658	-0.1	-0.1	-0.1	0	1	0	
25658	-0.5	0	1.2	-0.324176	-0.0225321	0.442119	1.21398	-0.310658	-0.1	-0.1	-0.1	0	1	0	
25688	-0.5	0	1.2	-0.324176	-0.0225321	0.442119	1.21398	-0.310658	-0.1	-0.1	-0.1	0	1	0	
25718	-0.5	0	1.2	-0.324176	-0.0225321	0.442119	1.21398	-0.310658	-0.1	-0.1	-0.1	0	1	0	
25778	-0.5	0	1.2	-0.324176	-0.0225321	0.442119	1.21398	-0.310658	-0.1	-0.1	-0.1	0	1	0	
25808	-0.5	0	1.2	-0.324176	-0.0225321	0.442119	1.21398	-0.310658	-0.1	-0.1	-0.1	0	1	0	
25838	-0.5	0	1.2	-0.324176	-0.0225321	0.442119	1.21398	-0.310658	-0.1	-0.1	-0.1	0	1	0	
25868	-0.5	0	1.2	-0.324176	-0.0238064	0.435179	1.21481	-0.311456	-0.1	-0.1	-0.1	0	1	0	
25928	-0.5	0	1.2	-0.324176	-0.0238064	0.435179	1.21481	-0.311456	-0.1	-0.1	-0.1	0	1	0	
25958	-0.5	0	1.2	-0.324176	-0.0238064	0.435179	1.21481	-0.311456	-0.1	-0.1	-0.1	0	1	0	
25987	-0.5	0	1.2	-0.324176	-0.0238064	0.435179	1.21481	-0.311456	-0.1	-0.1	-0.1	0	1	0	
26048	-0.5	0	1.2	-0.324176	-0.0238064	0.435179	1.21481	-0.311456	-0.1	-0.1	-0.1	0	1	0	
26077	-0.5	0	1.2	-0.324176	-0.0238064	0.435179	1.21481	-0.311456	-0.1	-0.1	-0.1	0	1	0	
26108	-0.5	0	1.2	-0.324176	-0.0242574	0.432507	1.21548	-0.312415	-0.1	-0.1	-0.1	0	1	0	
26138	-0.5	0	1.2	-0.324176	-0.0242574	0.432507	1.21548	-0.312415	-0.1	-0.1	-0.1	0	1	0	
26198	-0.5	0	1.2	-0.324176	-0.0242574	0.432507	1.21548	-0.312415	-0.1	-0.1	-0.1	0	1	0	
26228	-0.5	0	1.2	-0.324176	-0.0242574	0.432507	1.21548	-0.312415	-0.1	-0.1	-0.1	0	1	0	
26259	-0.5	0	1.2	-0.324176	-0.0242574	0.432507	1.21548	-0.312415	-0.1	-0.1	-0.1	0	1	0	
26318	-0.5	0	1.2	-0.324176	-0.0242574	0.432507	1.21548	-0.312415	-0.1	-0.1	-0.1	0	1	0	
26378	-0.5	0	1.2	-0.324176	-0.0213423	0.439279	1.2128	-0.312597	-0.1	-0.1	-0.1	0	1	0	
26408	-0.5	0	1.2	-0.324176	-0.0213423	0.439279	1.2128	-0.312597	-0.1	-0.1	-0.1	0	1	0	
26438	-0.5	0	1.2	-0.324176	-0.0213423	0.439279	1.2128	-0.312597	-0.1	-0.1	-0.1	0	1	0	
26498	-0.5	0	1.2	-0.324176	-0.0213423	0.439279	1.2128	-0.312597	-0.1	-0.1	-0.1	0	1	0	
26529	-0.5	0	1.2	-0.324176	-0.0213423	0.439279	1.2128	-0.312597	-0.1	-0.1	-0.1	0	1	0	
26558	-0.5	0	1.2	-0.324176	-0.0213423	0.439279	1.2128	-0.312597	-0.1	-0.1	-0.1	0	1	0	
26618	-0.5	0	1.2	-0.324176	-0.0361424	0.432888	1.21039	-0.31092	-0.1	-0.1	-0.1	0	1	0	
26648	-0.5	0	1.2	-0.324176	-0.0361424	0.432888	1.21039	-0.31092	-0.1	-0.1	-0.1	0	1	0	
26678	-0.5	0	1.2	-0.324176	-0.0361424	0.432888	1.21039	-0.31092	-0.1	-0.1	-0.1	0	1	0	
26738	-0.5	0	1.2	-0.324176	-0.0361424	0.432888	1.21039	-0.31092	-0.1	-0.1	-0.1	0	1	0	
26768	-0.5	0	1.2	-0.324176	-0.0361424	0.432888	1.21039	-0.31092	-0.1	-0.1	-0.1	0	1	0	
26798	-0.5	0	1.2	-0.324176	-0.0361424	0.432888	1.21039	-0.31092	-0.1	-0.1	-0.1	0	1	0	
26828	-0.5	0	1.2	-0.324176	-0.0361424	0.432888	1.21039	-0.31092	-0.1	-0.1	-0.1	0	1	0	
26888	-0.5	0	1.2	-0.324176	-0.0379701	0.426412	1.21205	-0.309155	-0.1	-0.1	-0.1	0	1	0	
26917	-0.5	0	1.2	-0.324176	-0.0379701	0.426412	1.21205	-0.309155	-0.1	-0.1	-0.1	0	1	0	
26948	-0.5	0	1.2	-0.324176	-0.0379701	0.426412	1.21205	-0.309155	-0.1	-0.1	-0.1	0	1	0	
26978	-0.5	0	1.2	-0.324176	-0.0379701	0.426412	1.21205	-0.309155	-0.1	-0.1	-0.1	0	1	0	
27039	-0.5	0	1.2	-0.324176	-0.0379701	0.426412	1.21205	-0.309155	-0.1	-0.1	-0.1	0	1	0	
27068	-0.5	0	1.2	-0.324176	-0.0379701	0.426412	1.21205	-0.309155	-0.1	-0.1	-0.1	0	1	0	
27097	-0.5	0	1.2	-0.324176	-0.0457251	0.399943	1.21773	-0.309325	-0.1	-0.1	-0.1	0	1	0	
27158	-0.5	0	1.2	-0.324176	-0.0457251	0.399943	1.21773	-0.309325	-0.1	-0.1	-0.1	0	1	0	
27188	-0.5	0	1.2	-0.324176	-0.0457251	0.399943	1.21773	-0.309325	-0.1	-0.1	-0.1	0	1	0	
27218	-0.5	0	1.2	-0.324176	-0.0457251	0.399943	1.21773	-0.309325	-0.1	-0.1	-0.1	0	1	0	
27278	-0.5	0	1.2	-0.324176	-0.0457251	0.399943	1.21773	-0.309325	-0.1	-0.1	-0.1	0	1	0	
27308	-0.5	0	1.2	-0.324176	-0.0457251	0.399943	1.21773	-0.309325	-0.1	-0.1	-0.1	0	1	0	
27338	-0.5	0	1.2	-0.324176	-0.0457251	0.399943	1.21773	-0.309325	-0.1	-0.1	-0.1	0	1	0	
27368	-0.5	0	1.2	-0.324176	-0.0553402	0.369496	1.22453	-0.308372	-0.1	-0.1	-0.1	0	1	0	
27428	-0.5	0	1.2	-0.324176	-0.0553402	0.369496	1.22453	-0.308372	-0.1	-0.1	-0.1	0	1	0	
27458	-0.5	0	1.2	-0.324176	-0.0553402	0.369496	1.22453	-0.308372	-0.1	-0.1	-0.1	0	1	0	
27488	-0.5	0	1.2	-0.324176	-0.0553402	0.369496	1.22453	-0.308372	-0.1	-0.1	-0.1	0	1	0	
27548	-0.5	0	1.2	-0.324176	-0.0553402	0.369496	1.22453	-0.308372	-0.1	-0.1	-0.1	0	1	0	
27608	-0.5	0	1.2	-0.324176	-0.0655343	0.344711	1.2315	-0.308671	-0.1	-0.1	-0.1	0	1	0	
27638	-0.5	0	1.2	-0.324176	-0.0655343	0.344711	1.2315	-0.308671	-0.1	-0.1	-0.1	0	1	0	
27699	-0.5	0	1.2	-0.324176	-0.0655343	0.344711	1.2315	-0.308671	-0.1	-0.1	-0.1	0	1	0	
27728	-0.5	0	1.2	-0.324176	-0.0655343	0.344711	1.2315	-0.308671	-0.1	-0.1	-0.1	0	1	0	
27758	-0.5	0	1.2	-0.324176	-0.0655343	0.344711	1.2315	-0.308671	-0.1	-0.1	-0.1	0	1	0	
27818	-0.5	0	1.2	-0.324176	-0.0655343	0.344711	1.2315	-0.308671	-0.1	-0.1	-0.1	0	1	0	
