MS	x	y	z	vx	vy	vz	rx	py	yz	rx_dot	py_dot	yz_dot	
3861	0.599875	0.68972	-1.26601	0.00224159	-0.00176537	0.00204152	0.031789	0.0305725	0.122335	-0.164793	-0.919581	-0.804076	
3880	0.599875	0.68972	-1.26601	0.00224159	-0.00176537	0.00204152	0.031789	0.0305725	0.122335	-0.164793	-0.919581	-0.804076	
3912	0.599875	0.68972	-1.26601	0.00224159	-0.00176537	0.00204152	0.031789	0.0305725	0.122335	-0.164793	-0.919581	-0.804076	
3946	0.599875	0.68972	-1.26601	0.00224159	-0.00176537	0.00204152	0.031789	0.0305725	0.122335	-0.164793	-0.919581	-0.804076	
3979	0.599875	0.68972	-1.26601	0.00224159	-0.00176537	0.00204152	0.031789	0.0305725	0.122335	-0.164793	-0.919581	-0.804076	
4012	0.599875	0.68972	-1.26601	0.00224159	-0.00176537	0.00204152	0.031789	0.0305725	0.122335	-0.164793	-0.919581	-0.804076	
4046	0.599875	0.68972	-1.26601	0.00224159	-0.00176537	0.00204152	0.031789	0.0305725	0.122335	-0.164793	-0.919581	-0.804076	
4100	0.599961	0.690999	-1.26632	0.00121608	0.00288227	-0.0006745	0.0318127	0.030887	0.122421	-0.168957	-0.934907	-0.806805	
4112	0.599961	0.690999	-1.26632	0.00121608	0.00288227	-0.0006745	0.0318127	0.030887	0.122421	-0.168957	-0.934907	-0.806805	
4146	0.599961	0.690999	-1.26632	0.00121608	0.00288227	-0.0006745	0.0318127	0.030887	0.122421	-0.168957	-0.934907	-0.806805	
4179	0.599961	0.690999	-1.26632	0.00121608	0.00288227	-0.0006745	0.0318127	0.030887	0.122421	-0.168957	-0.934907	-0.806805	
4213	0.599961	0.690999	-1.26632	0.00121608	0.00288227	-0.0006745	0.0318127	0.030887	0.122421	-0.168957	-0.934907	-0.806805	
4246	0.599961	0.690999	-1.26632	0.00121608	0.00288227	-0.0006745	0.0318127	0.030887	0.122421	-0.168957	-0.934907	-0.806805	
4279	0.599961	0.690999	-1.26632	0.00121608	0.00288227	-0.0006745	0.0318127	0.030887	0.122421	-0.168957	-0.934907	-0.806805	
4312	0.599961	0.690999	-1.26632	0.00121608	0.00288227	-0.0006745	0.0318127	0.030887	0.122421	-0.168957	-0.934907	-0.806805	
4356	0.599686	0.691229	-1.2663	-0.000965552	0.00106528	2.75959e-05	0.0318443	0.030801	0.122334	-0.169719	-0.938907	-0.808315	
4380	0.599686	0.691229	-1.2663	-0.000965552	0.00106528	2.75959e-05	0.0318443	0.030801	0.122334	-0.169719	-0.938907	-0.808315	
4412	0.599686	0.691229	-1.2663	-0.000965552	0.00106528	2.75959e-05	0.0318443	0.030801	0.122334	-0.169719	-0.938907	-0.808315	
4448	0.599686	0.691229	-1.2663	-0.000965552	0.00106528	2.75959e-05	0.0318443	0.030801	0.122334	-0.169719	-0.938907	-0.808315	
4479	0.599686	0.691229	-1.2663	-0.000965552	0.00106528	2.75959e-05	0.0318443	0.030801	0.122334	-0.169719	-0.938907	-0.808315	
4512	0.599686	0.691229	-1.2663	-0.000965552	0.00106528	2.75959e-05	0.0318443	0.030801	0.122334	-0.169719	-0.938907	-0.808315	
4546	0.599686	0.691229	-1.2663	-0.000965552	0.00106528	2.75959e-05	0.0318443	0.030801	0.122334	-0.169719	-0.938907	-0.808315	
4593	0.599577	0.691623	-1.26655	-0.000502686	0.00117609	-0.000744488	0.0318268	0.0302222	0.121989	-0.166871	-0.924253	-0.803609	
