MS	x	y	z	vx	vy	vz	rx	py	yz	rx_dot	py_dot	yz_dot	
4854	0.245644	-0.171845	-1.5357	0.0619508	-0.248772	0.184578	0.0265907	0.040729	0.0532815	0.000351265	-7.31138e-05	-0.000189987	
5103	0.244354	-0.170409	-1.53462	0.0675048	-0.24403	0.177886	0.026524	0.0409006	0.0531916	-5.76887e-05	5.5925e-05	-0.000351556	
5353	0.243988	-0.169862	-1.534	0.0630852	-0.247222	0.183481	0.0266851	0.0411085	0.0530898	0.00014173	2.50537e-05	-0.000312626	
5603	0.243895	-0.170672	-1.52921	0.0695837	-0.249951	0.183604	0.0265999	0.0411296	0.0529865	-3.37606e-05	0.000378942	-0.000345053	
5855	0.246649	-0.172804	-1.53187	0.0646534	-0.252825	0.178628	0.0264767	0.0411236	0.0528949	0.000107683	-0.00016576	-0.000148059	
6104	0.243459	-0.172185	-1.53288	0.0640079	-0.255009	0.176821	0.0262878	0.0413928	0.0528541	0.000295252	-1.20912e-05	-6.289e-05	
6353	0.24493	-0.17493	-1.53226	0.0797738	-0.253588	0.183938	0.0261575	0.0413996	0.0528127	0.000283222	0.000275745	-0.000320672	
6603	0.242888	-0.175132	-1.53145	0.0774386	-0.25018	0.18353	0.0260457	0.0410562	0.0527724	-8.8456e-05	0.000151317	-3.27295e-05	
6854	0.242654	-0.174159	-1.53183	0.0810615	-0.243153	0.186726	0.0261367	0.0407297	0.0527223	0.000140444	8.80496e-05	-0.000161154	
7104	0.240548	-0.174185	-1.52889	0.0829191	-0.238517	0.187074	0.0263587	0.0403758	0.0526284	-0.000496476	8.61119e-05	-0.000439892	
7354	0.242369	-0.172947	-1.53098	0.0744219	-0.233044	0.185201	0.0266555	0.0402163	0.0524835	-0.000196803	-4.27492e-07	-0.000405441	
7604	0.242439	-0.17667	-1.53334	0.0717661	-0.239237	0.191235	0.0266813	0.0401539	0.0523829	0.000134677	0.000316045	-0.000370891	
7854	0.242895	-0.175834	-1.53395	0.0663628	-0.239171	0.184281	0.0266676	0.0399883	0.052279	-5.07769e-05	-3.46745e-05	-0.000447166	
8104	0.24445	-0.176201	-1.53316	0.0584424	-0.245341	0.174469	0.0264749	0.0403968	0.0521349	0.000272348	-5.41412e-05	-0.000458213	
8354	0.243427	-0.169672	-1.53323	0.0693249	-0.244533	0.183743	0.0264006	0.040773	0.0520039	0.000375611	0.000307765	-0.000434808	
8603	0.245672	-0.165265	-1.53018	0.0645237	-0.24396	0.180279	0.026446	0.0408318	0.0518976	-4.05206e-05	0.000135139	-0.000172289	
8854	0.244598	-0.166964	-1.52478	0.0617925	-0.243977	0.182476	0.0265769	0.040825	0.0517969	0.000220713	-4.50727e-05	-0.000536122	
9104	0.242449	-0.173767	-1.52776	0.0677217	-0.245661	0.185252	0.0266074	0.0409875	0.0516789	5.52346e-05	3.69343e-05	-9.31603e-05	
9353	0.242414	-0.170237	-1.53325	0.0687194	-0.246982	0.182652	0.0266069	0.0409036	0.0516635	0.000254879	3.44574e-05	-0.000133021	
9604	0.24651	-0.165421	-1.5335	0.0735807	-0.243158	0.188512	0.0266816	0.0409811	0.0515976	-0.000105966	1.2362e-05	-0.000127091	
9854	0.24565	-0.162182	-1.53306	0.0719743	-0.244751	0.184925	0.0269438	0.0408308	0.0515626	0.000156983	0.00019855	-8.96822e-05	
10104	0.246991	-0.164364	-1.53295	0.0705779	-0.249166	0.183371	0.0268108	0.0410527	0.0514862	0.000232624	5.88208e-05	-9.20787e-05	
10353	0.244233	-0.170164	-1.53117	0.0746752	-0.240722	0.190772	0.0269154	0.0410959	0.0514394	-0.000129535	0.000109866	-0.000101298	
10604	0.241711	-0.162235	-1.53303	0.0718617	-0.240501	0.194562	0.0273162	0.0407776	0.0514377	8.93702e-05	-8.41228e-05	3.33206e-06	
10854	0.240106	-0.170315	-1.53087	0.0645965	-0.248234	0.186637	0.0272628	0.0408995	0.0514267	-7.97468e-05	0.00015731	2.48185e-05	
11103	0.239246	-0.170318	-1.53527	0.0618636	-0.245834	0.192141	0.0270718	0.0407545	0.0514192	-1.85188e-05	8.51705e-06	-2.3619e-06	
11353	0.242123	-0.171469	-1.53511	0.0646396	-0.250185	0.179014	0.0268723	0.0409233	0.0513287	0.000191403	0.000272018	-0.000302083	
