MS	Set_x	Set_y	Set_z	Set_Yaw	x	y	z	Yaw	inX	inY	inZ	inYaw	state_update	sig_flag	
22355	0	0.5	1.2	-0.446858	-0.0746805	-0.314352	1.16368	-0.442849	0.1	0.1	0.1	0	1	0	
22414	0	0.5	1.2	-0.446858	-0.0777814	-0.287891	1.15916	-0.441673	0.1	0.1	0.1	0	1	0	
22444	0	0.5	1.2	-0.446858	-0.0777814	-0.287891	1.15916	-0.441673	0.1	0.1	0.1	0	1	0	
22474	0	0.5	1.2	-0.446858	-0.0777814	-0.287891	1.15916	-0.441673	0.1	0.1	0.1	0	1	0	
22534	0	0.5	1.2	-0.446858	-0.0777814	-0.287891	1.15916	-0.441673	0.1	0.1	0.1	0	1	0	
22564	0	0.5	1.2	-0.446858	-0.0777814	-0.287891	1.15916	-0.441673	0.1	0.1	0.1	0	1	0	
22594	0	0.5	1.2	-0.446858	-0.0777814	-0.287891	1.15916	-0.441673	0.1	0.1	0.1	0	1	0	
22654	0	0.5	1.2	-0.446858	-0.0823985	-0.253998	1.18232	-0.440742	0.1	0.1	0.1	0	1	0	
22684	0	0.5	1.2	-0.446858	-0.0823985	-0.253998	1.18232	-0.440742	0.1	0.1	0.1	0	1	0	
22714	0	0.5	1.2	-0.446858	-0.0823985	-0.253998	1.18232	-0.440742	0.1	0.1	0.1	0	1	0	
22744	0	0.5	1.2	-0.446858	-0.0823985	-0.253998	1.18232	-0.440742	0.1	0.1	0.1	0	1	0	
22804	0	0.5	1.2	-0.446858	-0.0823985	-0.253998	1.18232	-0.440742	0.1	0.1	0.1	0	1	0	
22834	0	0.5	1.2	-0.446858	-0.0823985	-0.253998	1.18232	-0.440742	0.1	0.1	0.1	0	1	0	
22865	0	0.5	1.2	-0.446858	-0.0823985	-0.253998	1.18232	-0.440742	0.1	0.1	0.1	0	1	0	
22894	0	0.5	1.2	-0.446858	-0.0973743	-0.198584	1.18925	-0.441504	0.1	0.1	0.1	0	1	0	
22954	0	0.5	1.2	-0.446858	-0.0973743	-0.198584	1.18925	-0.441504	0.1	0.1	0.1	0	1	0	
22987	0	0.5	1.2	-0.446858	-0.0973743	-0.198584	1.18925	-0.441504	0.1	0.1	0.1	0	1	0	
23014	0	0.5	1.2	-0.446858	-0.0973743	-0.198584	1.18925	-0.441504	0.1	0.1	0.1	0	1	0	
23074	0	0.5	1.2	-0.446858	-0.0973743	-0.198584	1.18925	-0.441504	0.1	0.1	0.1	0	1	0	
23104	0	0.5	1.2	-0.446858	-0.0973743	-0.198584	1.18925	-0.441504	0.1	0.1	0.1	0	1	0	
23165	0	0.5	1.2	-0.446858	-0.108608	-0.151352	1.21119	-0.439242	0.1	0.1	0.1	0	1	0	
23194	0	0.5	1.2	-0.446858	-0.108608	-0.151352	1.21119	-0.439242	0.1	0.1	-0.1	0	1	0	
23224	0	0.5	1.2	-0.446858	-0.108608	-0.151352	1.21119	-0.439242	0.1	0.1	-0.1	0	1	0	
23284	0	0.5	1.2	-0.446858	-0.108608	-0.151352	1.21119	-0.439242	0.1	0.1	-0.1	0	1	0	
23344	0	0.5	1.2	-0.446858	-0.108608	-0.151352	1.21119	-0.439242	0.1	0.1	-0.1	0	1	0	
23374	0	0.5	1.2	-0.446858	-0.108608	-0.151352	1.21119	-0.439242	0.1	0.1	-0.1	0	1	0	
23404	0	0.5	1.2	-0.446858	-0.112365	-0.0848496	1.24438	-0.441109	0.1	0.1	-0.1	0	1	0	
23464	0	0.5	1.2	-0.446858	-0.112365	-0.0848496	1.24438	-0.441109	0.1	0.1	-0.1	0	1	0	
23494	0	0.5	1.2	-0.446858	-0.112365	-0.0848496	1.24438	-0.441109	0.1	0.1	-0.1	0	1	0	
23524	0	0.5	1.2	-0.446858	-0.112365	-0.0848496	1.24438	-0.441109	0.1	0.1	-0.1	0	1	0	
23584	0	0.5	1.2	-0.446858	-0.112365	-0.0848496	1.24438	-0.441109	0.1	0.1	-0.1	0	1	0	
23646	0	0.5	1.2	-0.446858	-0.111294	-0.035328	1.27937	-0.441871	0.1	0.1	-0.1	0	1	0	
23705	0	0.5	1.2	-0.446858	-0.111294	-0.035328	1.27937	-0.441871	0.1	0.1	-0.1	0	1	0	
23734	0	0.5	1.2	-0.446858	-0.111294	-0.035328	1.27937	-0.441871	0.1	0.1	-0.1	0	1	0	
23764	0	0.5	1.2	-0.446858	-0.111294	-0.035328	1.27937	-0.441871	0.1	0.1	-0.1	0	1	0	
23794	0	0.5	1.2	-0.446858	-0.111294	-0.035328	1.27937	-0.441871	0.1	0.1	-0.1	0	1	0	
23824	0	0.5	1.2	-0.446858	-0.111294	-0.035328	1.27937	-0.441871	0.1	0.1	-0.1	0	1	0	
23884	0	0.5	1.2	-0.446858	-0.111294	-0.035328	1.27937	-0.441871	0.1	0.1	-0.1	0	1	0	
23914	0	0.5	1.2	-0.446858	-0.0724715	-0.0110711	1.22152	-0.440618	0.1	0.1	-0.1	0	1	0	
23944	0	0.5	1.2	-0.446858	-0.0724715	-0.0110711	1.22152	-0.440618	0.1	0.1	-0.1	0	1	0	
24004	0	0.5	1.2	-0.446858	-0.0724715	-0.0110711	1.22152	-0.440618	0.1	0.1	-0.1	0	1	0	
24034	0	0.5	1.2	-0.446858	-0.0724715	-0.0110711	1.22152	-0.440618	0.1	0.1	-0.1	0	1	0	
24064	0	0.5	1.2	-0.446858	-0.0724715	-0.0110711	1.22152	-0.440618	0.1	0.1	-0.1	0	1	0	
24094	0	0.5	1.2	-0.446858	-0.0724715	-0.0110711	1.22152	-0.440618	0.1	0.1	-0.1	0	1	0	
24154	0	0.5	1.2	-0.446858	-0.0372747	0.0194875	1.20526	-0.442428	0.1	0.1	-0.1	0	1	0	
24184	0	0.5	1.2	-0.446858	-0.0372747	0.0194875	1.20526	-0.442428	0.1	0.1	-0.1	0	1	0	
24214	0	0.5	1.2	-0.446858	-0.0372747	0.0194875	1.20526	-0.442428	0.1	0.1	-0.1	0	1	0	
24244	0	0.5	1.2	-0.446858	-0.0372747	0.0194875	1.20526	-0.442428	0.1	0.1	-0.1	0	1	0	
24304	0	0.5	1.2	-0.446858	-0.0372747	0.0194875	1.20526	-0.442428	0.1	0.1	-0.1	0	1	0	
24334	0	0.5	1.2	-0.446858	-0.0372747	0.0194875	1.20526	-0.442428	0.1	0.1	-0.1	0	1	0	
24364	0	0.5	1.2	-0.446858	-0.0372747	0.0194875	1.20526	-0.442428	0.1	0.1	-0.1	0	1	0	
24395	0	0.5	1.2	-0.446858	-0.0165694	0.0610683	1.19361	-0.447079	0.1	0.1	-0.1	0	1	0	
24455	0	0.5	1.2	-0.446858	-0.0165694	0.0610683	1.19361	-0.447079	0.1	0.1	0.1	0	1	0	
24484	0	0.5	1.2	-0.446858	-0.0165694	0.0610683	1.19361	-0.447079	0.1	0.1	0.1	0	1	0	
24514	0	0.5	1.2	-0.446858	-0.0165694	0.0610683	1.19361	-0.447079	0.1	0.1	0.1	0	1	0	
24575	0	0.5	1.2	-0.446858	-0.0165694	0.0610683	1.19361	-0.447079	0.1	0.1	0.1	0	1	0	
24604	0	0.5	1.2	-0.446858	-0.0165694	0.0610683	1.19361	-0.447079	0.1	0.1	0.1	0	1	0	
24634	0	0.5	1.2	-0.446858	0.00354361	0.10408	1.16454	-0.446323	0.1	0.1	0.1	0	1	0	
24694	0	0.5	1.2	-0.446858	0.00354361	0.10408	1.16454	-0.446323	-0.1	0.1	0.1	0	1	0	
24724	0	0.5	1.2	-0.446858	0.00354361	0.10408	1.16454	-0.446323	-0.1	0.1	0.1	0	1	0	
24754	0	0.5	1.2	-0.446858	0.00354361	0.10408	1.16454	-0.446323	-0.1	0.1	0.1	0	1	0	
24814	0	0.5	1.2	-0.446858	0.00354361	0.10408	1.16454	-0.446323	-0.1	0.1	0.1	0	1	0	
24874	0	0.5	1.2	-0.446858	0.00354361	0.10408	1.16454	-0.446323	-0.1	0.1	0.1	0	1	0	
24904	0	0.5	1.2	-0.446858	0.0173754	0.139058	1.14236	-0.449292	-0.1	0.1	0.1	0	1	0	
24964	0	0.5	1.2	-0.446858	0.0173754	0.139058	1.14236	-0.449292	-0.1	0.1	0.1	0	1	0	
24995	0	0.5	1.2	-0.446858	0.0173754	0.139058	1.14236	-0.449292	-0.1	0.1	0.1	0	1	0	
25024	0	0.5	1.2	-0.446858	0.0173754	0.139058	1.14236	-0.449292	-0.1	0.1	0.1	0	1	0	
25084	0	0.5	1.2	-0.446858	0.0173754	0.139058	1.14236	-0.449292	-0.1	0.1	0.1	0	1	0	
25144	0	0.5	1.2	-0.446858	0.0206868	0.193483	1.12602	-0.446609	-0.1	0.1	0.1	0	1	0	
25175	0	0.5	1.2	-0.446858	0.0206868	0.193483	1.12602	-0.446609	-0.1	0.1	0.1	0	1	0	
25204	0	0.5	1.2	-0.446858	0.0206868	0.193483	1.12602	-0.446609	-0.1	0.1	0.1	0	1	0	
25264	0	0.5	1.2	-0.446858	0.0206868	0.193483	1.12602	-0.446609	-0.1	0.1	0.1	0	1	0	
25295	0	0.5	1.2	-0.446858	0.0206868	0.193483	1.12602	-0.446609	-0.1	0.1	0.1	0	1	0	
25324	0	0.5	1.2	-0.446858	0.0206868	0.193483	1.12602	-0.446609	-0.1	0.1	0.1	0	1	0	
25354	0	0.5	1.2	-0.446858	0.0206868	0.193483	1.12602	-0.446609	-0.1	0.1	0.1	0	1	0	
25414	0	0.5	1.2	-0.446858	0.0130312	0.247061	1.13544	-0.444922	-0.1	0.1	0.1	0	1	0	
25444	0	0.5	1.2	-0.446858	0.0130312	0.247061	1.13544	-0.444922	-0.1	0.1	0.1	0	1	0	
25505	0	0.5	1.2	-0.446858	0.0130312	0.247061	1.13544	-0.444922	-0.1	0.1	0.1	0	1	0	
25534	0	0.5	1.2	-0.446858	0.0130312	0.247061	1.13544	-0.444922	-0.1	0.1	0.1	0	1	0	
25564	0	0.5	1.2	-0.446858	0.0130312	0.247061	1.13544	-0.444922	-0.1	0.1	0.1	0	1	0	
25594	0	0.5	1.2	-0.446858	0.0130312	0.247061	1.13544	-0.444922	-0.1	0.1	0.1	0	1	0	
25654	0	0.5	1.2	-0.446858	-0.00714927	0.304425	1.15932	-0.444063	0	0	0	0	1	0	
25684	0	0.5	1.2	-0.446858	-0.00714927	0.304425	1.15932	-0.444063	0	0	0	0	1	0	
25714	0	0.5	1.2	-0.446858	-0.00714927	0.304425	1.15932	-0.444063	0	0	0	0	1	0	
25744	0	0.5	1.2	-0.446858	-0.00714927	0.304425	1.15932	-0.444063	0	0	0	0	1	0	
25805	0	0.5	1.2	-0.446858	-0.00714927	0.304425	1.15932	-0.444063	0	0	0	0	1	0	
25834	0	0.5	1.2	-0.446858	-0.00714927	0.304425	1.15932	-0.444063	0	0	0	0	1	0	
25864	0	0.5	1.2	-0.446858	-0.00714927	0.304425	1.15932	-0.444063	0	0	0	0	1	0	
25924	0	0.5	1.2	-0.446858	-0.0330563	0.391609	1.18012	-0.445285	0	0	0	0	1	0	
25954	0	0.5	1.2	-0.446858	-0.0330563	0.391609	1.18012	-0.445285	0	0	0	0	1	0	
25984	0	0.5	1.2	-0.446858	-0.0330563	0.391609	1.18012	-0.445285	0	0	0	0	1	0	
26046	0	0.5	1.2	-0.446858	-0.0330563	0.391609	1.18012	-0.445285	0	0	0	0	1	0	
26074	0	0.5	1.2	-0.446858	-0.0330563	0.391609	1.18012	-0.445285	0	0	0	0	1	0	
26104	0	0.5	1.2	-0.446858	-0.0330563	0.391609	1.18012	-0.445285	0	0	0	0	1	0	
26134	0	0.5	1.2	-0.446858	-0.0701912	0.45927	1.2206	-0.444512	0	0	0	0	1	0	
26194	0	0.5	1.2	-0.446858	-0.0701912	0.45927	1.2206	-0.444512	0	0	0	0	1	0	
26224	0	0.5	1.2	-0.446858	-0.0701912	0.45927	1.2206	-0.444512	0	0	0	0	1	0	
26254	0	0.5	1.2	-0.446858	-0.0701912	0.45927	1.2206	-0.444512	0	0	0	0	1	0	
26314	0	0.5	1.2	-0.446858	-0.0701912	0.45927	1.2206	-0.444512	0	0	0	0	1	0	
26374	0	0.5	1.2	-0.446858	-0.0701912	0.45927	1.2206	-0.444512	0	0	0	0	1	0	
26405	0	0.5	1.2	-0.446858	-0.0790694	0.499983	1.25008	-0.443524	0	0	0	0	1	0	
26435	0	0.5	1.2	-0.446858	-0.0790694	0.499983	1.25008	-0.443524	0	0	0	0	1	0	
26494	0	0.5	1.2	-0.446858	-0.0790694	0.499983	1.25008	-0.443524	0	0	0	0	1	0	
26524	0	0.5	1.2	-0.446858	-0.0790694	0.499983	1.25008	-0.443524	0	0	0	0	1	0	
26554	0	0.5	1.2	-0.446858	-0.0790694	0.499983	1.25008	-0.443524	0	0	0	0	1	0	
26615	0	0.5	1.2	-0.446858	-0.0790694	0.499983	1.25008	-0.443524	0	0	0	0	1	0	
26644	0	0.5	1.2	-0.446858	-0.0854073	0.537638	1.26095	-0.437378	0	0	0	0	1	0	
26704	0	0.5	1.2	-0.446858	-0.0854073	0.537638	1.26095	-0.437378	0	0	0	0	1	0	
26734	0	0.5	1.2	-0.446858	-0.0854073	0.537638	1.26095	-0.437378	0	0	0	0	1	0	
26764	0	0.5	1.2	-0.446858	-0.0854073	0.537638	1.26095	-0.437378	0	0	0	0	1	0	
26795	0	0.5	1.2	-0.446858	-0.0854073	0.537638	1.26095	-0.437378	0	0	0	0	1	0	
26824	0	0.5	1.2	-0.446858	-0.0854073	0.537638	1.26095	-0.437378	0	0	0	0	1	0	
26885	0	0.5	1.2	-0.446858	-0.0854073	0.537638	1.26095	-0.437378	0	0	0	0	1	0	
26915	-0.5	0.5	1.2	-0.446858	-0.0945912	0.572542	1.25079	-0.436777	0	0	0	0	1	0	
26944	-0.5	0.5	1.2	-0.446858	-0.0945912	0.572542	1.25079	-0.436777	0	0	0	0	1	0	
27004	-0.5	0.5	1.2	-0.446858	-0.0945912	0.572542	1.25079	-0.436777	0	0	0	0	1	0	
27034	-0.5	0.5	1.2	-0.446858	-0.0945912	0.572542	1.25079	-0.436777	0	0	0	0	1	0	
27064	-0.5	0.5	1.2	-0.446858	-0.0945912	0.572542	1.25079	-0.436777	0	0	0	0	1	0	
27097	-0.5	0.5	1.2	-0.446858	-0.0945912	0.572542	1.25079	-0.436777	0	0	0	0	1	0	
27154	-0.5	0.5	1.2	-0.446858	-0.0779226	0.589255	1.27492	-0.434983	0	0	0	0	1	0	
27185	-0.5	0.5	1.2	-0.446858	-0.0779226	0.589255	1.27492	-0.434983	0	0	0	0	1	0	
27214	-0.5	0.5	1.2	-0.446858	-0.0779226	0.589255	1.27492	-0.434983	0	0	0	0	1	0	
27274	-0.5	0.5	1.2	-0.446858	-0.0779226	0.589255	1.27492	-0.434983	0	0	0	0	1	0	
27304	-0.5	0.5	1.2	-0.446858	-0.0779226	0.589255	1.27492	-0.434983	0	0	0	0	1	0	
27334	-0.5	0.5	1.2	-0.446858	-0.0779226	0.589255	1.27492	-0.434983	0	0	0	0	1	0	
27364	-0.5	0.5	1.2	-0.446858	-0.0779226	0.589255	1.27492	-0.434983	0	0	0	0	1	0	
27424	-0.5	0.5	1.2	-0.446858	-0.089862	0.609063	1.28162	-0.434087	0	0	0	0	1	0	
27454	-0.5	0.5	1.2	-0.446858	-0.089862	0.609063	1.28162	-0.434087	0	0	0	0	1	0	
27484	-0.5	0.5	1.2	-0.446858	-0.089862	0.609063	1.28162	-0.434087	0	0	0	0	1	0	
27544	-0.5	0.5	1.2	-0.446858	-0.089862	0.609063	1.28162	-0.434087	0	0	0	0	1	0	
27574	-0.5	0.5	1.2	-0.446858	-0.089862	0.609063	1.28162	-0.434087	0	0	0	0	1	0	
27604	-0.5	0.5	1.2	-0.446858	-0.089862	0.609063	1.28162	-0.434087	0	0	0	0	1	0	
27634	-0.5	0.5	1.2	-0.446858	-0.0907476	0.616958	1.28724	-0.43296	0	0	0	0	1	0	
27694	-0.5	0.5	1.2	-0.446858	-0.0907476	0.616958	1.28724	-0.43296	0	0	0	0	1	0	
27724	-0.5	0.5	1.2	-0.446858	-0.0907476	0.616958	1.28724	-0.43296	0	0	0	0	1	0	
27754	-0.5	0.5	1.2	-0.446858	-0.0907476	0.616958	1.28724	-0.43296	0	0	0	0	1	0	
27784	-0.5	0.5	1.2	-0.446858	-0.0907476	0.616958	1.28724	-0.43296	0	0	0	0	1	0	
27844	-0.5	0.5	1.2	-0.446858	-0.0907476	0.616958	1.28724	-0.43296	0	0	0	0	1	0	
27875	-0.5	0.5	1.2	-0.446858	-0.0907476	0.616958	1.28724	-0.43296	0	0	0	0	1	0	
27904	-0.5	0.5	1.2	-0.446858	-0.091078	0.620854	1.28126	-0.433608	0	0	0	0	1	0	
27934	-0.5	0.5	1.2	-0.446858	-0.091078	0.620854	1.28126	-0.433608	0	0	0	0	1	0	
27994	-0.5	0.5	1.2	-0.446858	-0.091078	0.620854	1.28126	-0.433608	0	0	0	0	1	0	
28024	-0.5	0.5	1.2	-0.446858	-0.091078	0.620854	1.28126	-0.433608	0	0	0	0	1	0	
28054	-0.5	0.5	1.2	-0.446858	-0.091078	0.620854	1.28126	-0.433608	0	0	0	0	1	0	
28116	-0.5	0	1.2	-0.446858	-0.091078	0.620854	1.28126	-0.433608	0	0	0	0	1	0	
28144	-0.5	0	1.2	-0.446858	-0.088978	0.614062	1.28312	-0.433126	-0.1	-0.1	-0.1	0	1	0	
28174	-0.5	0	1.2	-0.446858	-0.088978	0.614062	1.28312	-0.433126	-0.1	-0.1	-0.1	0	1	0	
28234	-0.5	0	1.2	-0.446858	-0.088978	0.614062	1.28312	-0.433126	-0.1	-0.1	-0.1	0	1	0	
28264	-0.5	0	1.2	-0.446858	-0.088978	0.614062	1.28312	-0.433126	-0.1	-0.1	-0.1	0	1	0	
28295	-0.5	0	1.2	-0.446858	-0.088978	0.614062	1.28312	-0.433126	-0.1	-0.1	-0.1	0	1	0	
28324	-0.5	0	1.2	-0.446858	-0.088978	0.614062	1.28312	-0.433126	-0.1	-0.1	-0.1	0	1	0	
28354	-0.5	0	1.2	-0.446858	-0.088978	0.614062	1.28312	-0.433126	-0.1	-0.1	-0.1	0	1	0	
28415	-0.5	0	1.2	-0.446858	-0.0867231	0.613351	1.27915	-0.433128	-0.1	-0.1	-0.1	0	1	0	
28445	-0.5	0	1.2	-0.446858	-0.0867231	0.613351	1.27915	-0.433128	-0.1	-0.1	-0.1	0	1	0	
28504	-0.5	0	1.2	-0.446858	-0.0867231	0.613351	1.27915	-0.433128	-0.1	-0.1	-0.1	0	1	0	
28534	-0.5	0	1.2	-0.446858	-0.0867231	0.613351	1.27915	-0.433128	-0.1	-0.1	-0.1	0	1	0	
28564	-0.5	0	1.2	-0.446858	-0.0867231	0.613351	1.27915	-0.433128	-0.1	-0.1	-0.1	0	1	0	
28594	-0.5	0	1.2	-0.446858	-0.0867231	0.613351	1.27915	-0.433128	-0.1	-0.1	-0.1	0	1	0	
28654	-0.5	0	1.2	-0.446858	-0.0881368	0.611137	1.28145	-0.431933	-0.1	-0.1	-0.1	0	1	0	
28684	-0.5	0	1.2	-0.446858	-0.0881368	0.611137	1.28145	-0.431933	-0.1	-0.1	-0.1	0	1	0	
28714	-0.5	0	1.2	-0.446858	-0.0881368	0.611137	1.28145	-0.431933	-0.1	-0.1	-0.1	0	1	0	
28744	-0.5	0	1.2	-0.446858	-0.0881368	0.611137	1.28145	-0.431933	-0.1	-0.1	-0.1	0	1	0	
28806	-0.5	0	1.2	-0.446858	-0.0881368	0.611137	1.28145	-0.431933	-0.1	-0.1	-0.1	0	1	0	
28835	-0.5	0	1.2	-0.446858	-0.0881368	0.611137	1.28145	-0.431933	-0.1	-0.1	-0.1	0	1	0	
28864	-0.5	0	1.2	-0.446858	-0.0881368	0.611137	1.28145	-0.431933	-0.1	-0.1	-0.1	0	1	0	
28924	-0.5	0	1.2	-0.446858	-0.0955964	0.598698	1.27296	-0.432814	-0.1	-0.1	-0.1	0	1	0	
28955	-0.5	0	1.2	-0.446858	-0.0955964	0.598698	1.27296	-0.432814	-0.1	-0.1	-0.1	0	1	0	
28984	-0.5	0	1.2	-0.446858	-0.0955964	0.598698	1.27296	-0.432814	-0.1	-0.1	-0.1	0	1	0	
29046	-0.5	0	1.2	-0.446858	-0.0955964	0.598698	1.27296	-0.432814	-0.1	-0.1	-0.1	0	1	0	
29075	-0.5	0	1.2	-0.446858	-0.0955964	0.598698	1.27296	-0.432814	-0.1	-0.1	-0.1	0	1	0	
29105	-0.5	0	1.2	-0.446858	-0.0955964	0.598698	1.27296	-0.432814	-0.1	-0.1	-0.1	0	1	0	
29134	-0.5	0	1.2	-0.446858	-0.102677	0.586983	1.26624	-0.428667	-0.1	-0.1	-0.1	0	1	0	
29165	-0.5	0	1.2	-0.446858	-0.102677	0.586983	1.26624	-0.428667	-0.1	-0.1	-0.1	0	1	0	
29224	-0.5	0	1.2	-0.446858	-0.102677	0.586983	1.26624	-0.428667	-0.1	-0.1	-0.1	0	1	0	
29255	-0.5	0	1.2	-0.446858	-0.102677	0.586983	1.26624	-0.428667	-0.1	-0.1	-0.1	0	1	0	
29284	-0.5	0	1.2	-0.446858	-0.102677	0.586983	1.26624	-0.428667	-0.1	-0.1	-0.1	0	1	0	
29344	-0.5	0	1.2	-0.446858	-0.102677	0.586983	1.26624	-0.428667	-0.1	-0.1	-0.1	0	1	0	
29374	-0.5	0	1.2	-0.446858	-0.102677	0.586983	1.26624	-0.428667	-0.1	-0.1	-0.1	0	1	0	
29404	-0.5	0	1.2	-0.446858	-0.103559	0.568422	1.27119	-0.426146	-0.1	-0.1	-0.1	0	1	0	
29467	-0.5	0	1.2	-0.446858	-0.103559	0.568422	1.27119	-0.426146	-0.1	-0.1	-0.1	0	1	0	
29494	-0.5	0	1.2	-0.446858	-0.103559	0.568422	1.27119	-0.426146	-0.1	-0.1	-0.1	0	1	0	
29524	-0.5	0	1.2	-0.446858	-0.103559	0.568422	1.27119	-0.426146	-0.1	-0.1	-0.1	0	1	0	
29587	-0.5	0	1.2	-0.446858	-0.103559	0.568422	1.27119	-0.426146	-0.1	-0.1	-0.1	0	1	0	
29644	-0.5	0	1.2	-0.446858	-0.10809	0.539611	1.27668	-0.424106	-0.1	-0.1	-0.1	0	1	0	
29674	-0.5	0	1.2	-0.446858	-0.10809	0.539611	1.27668	-0.424106	-0.1	-0.1	-0.1	0	1	0	
29705	-0.5	0	1.2	-0.446858	-0.10809	0.539611	1.27668	-0.424106	-0.1	-0.1	-0.1	0	1	0	
29764	-0.5	0	1.2	-0.446858	-0.10809	0.539611	1.27668	-0.424106	-0.1	-0.1	-0.1	0	1	0	
29794	-0.5	0	1.2	-0.446858	-0.10809	0.539611	1.27668	-0.424106	-0.1	-0.1	-0.1	0	1	0	
29855	-0.5	0	1.2	-0.446858	-0.10809	0.539611	1.27668	-0.424106	-0.1	-0.1	-0.1	0	1	0	
29919	-0.5	0	1.2	-0.446858	-0.107901	0.520062	1.27533	-0.424861	-0.1	-0.1	-0.1	0	1	0	
29944	-0.5	0	1.2	-0.446858	-0.107901	0.520062	1.27533	-0.424861	-0.1	-0.1	-0.1	0	1	0	
30004	-0.5	0	1.2	-0.446858	-0.107901	0.520062	1.27533	-0.424861	-0.1	-0.1	-0.1	0	1	0	
30034	-0.5	0	1.2	-0.446858	-0.107901	0.520062	1.27533	-0.424861	-0.1	-0.1	-0.1	0	1	0	
30064	-0.5	0	1.2	-0.446858	-0.107901	0.520062	1.27533	-0.424861	-0.1	-0.1	-0.1	0	1	0	
30094	-0.5	0	1.2	-0.446858	-0.107901	0.520062	1.27533	-0.424861	-0.1	-0.1	-0.1	0	1	0	
30154	-0.5	0	1.2	-0.446858	-0.0958039	0.506107	1.26832	-0.422852	-0.1	-0.1	-0.1	0	1	0	
30186	-0.5	0	1.2	-0.446858	-0.0958039	0.506107	1.26832	-0.422852	-0.1	-0.1	-0.1	0	1	0	
30214	-0.5	0	1.2	-0.446858	-0.0958039	0.506107	1.26832	-0.422852	-0.1	-0.1	-0.1	0	1	0	
30274	-0.5	0	1.2	-0.446858	-0.0958039	0.506107	1.26832	-0.422852	-0.1	-0.1	-0.1	0	1	0	
