MS	x	y	z	vx	vy	vz	rx	py	yz	rx_dot	py_dot	yz_dot	
4258	0.520074	0.510861	-1.15557	0.0688193	-0.147755	0.260562	0.0317258	0.032437	-0.0310931	0.000264342	-6.322e-06	-0.000450688	
4507	0.516465	0.510979	-1.15272	0.0746581	-0.147578	0.246936	0.0317245	0.0323647	-0.0311685	0.000354056	-0.000122346	2.91359e-05	
4758	0.517469	0.511629	-1.15466	0.0660371	-0.150737	0.250284	0.0317187	0.0326085	-0.0312749	0.000641816	-3.33093e-06	-9.28027e-05	
5008	0.516968	0.511119	-1.15417	0.0659014	-0.150212	0.246512	0.0316183	0.0325843	-0.0313383	0.000471839	-5.8322e-05	8.2343e-05	
5257	0.516385	0.508706	-1.1546	0.0620043	-0.1523	0.242117	0.0316038	0.0328719	-0.0314959	0.000451996	-2.17958e-05	-0.000260596	
5507	0.518853	0.511482	-1.1551	0.0632416	-0.153541	0.243803	0.0315503	0.0330011	-0.0316861	0.000294407	0.000196803	-0.000416223	
5757	0.519369	0.514238	-1.15599	0.078939	-0.152368	0.254089	0.0315524	0.0329124	-0.031771	0.00045946	-9.4791e-05	0.000178387	
6009	0.519468	0.512156	-1.15491	0.0678449	-0.152123	0.243477	0.031619	0.0328614	-0.0318986	0.000427537	6.7022e-05	-0.000477713	
6257	0.519173	0.510876	-1.1534	0.0746274	-0.152317	0.250353	0.0316196	0.0328968	-0.0320898	0.000552251	-0.00020129	-0.000386642	
6510	0.520245	0.514666	-1.15487	0.0726263	-0.149615	0.251576	0.0316554	0.0327588	-0.032231	0.000213888	2.62041e-05	-4.05762e-05	
6760	0.525241	0.511106	-1.15691	0.0680134	-0.14778	0.255238	0.031738	0.0324938	-0.0323652	0.000628724	1.14392e-05	-0.000136168	
7013	0.52156	0.510994	-1.15664	0.0659824	-0.148493	0.245212	0.0317689	0.0324884	-0.032554	0.000164678	-0.000150856	-0.000593387	
7257	0.521211	0.51163	-1.15674	0.0648849	-0.147803	0.256752	0.0317511	0.0323944	-0.0327564	0.000237271	-0.000228377	-0.000436103	
7509	0.52042	0.511193	-1.15682	0.0743666	-0.143334	0.250466	0.0317654	0.032217	-0.0329304	7.88931e-05	0.000340896	-0.000160654	
7757	0.521218	0.511362	-1.15695	0.0747877	-0.143963	0.258683	0.0318687	0.0320146	-0.033065	0.000657732	-0.000227237	-0.000131121	
8008	0.52098	0.51191	-1.15692	0.0732088	-0.1409	0.254915	0.0318876	0.0317341	-0.0331849	0.000156193	-5.28611e-05	-0.000277584	
8258	0.520973	0.509148	-1.15651	0.0754014	-0.137873	0.258147	0.0318653	0.0314707	-0.0332896	0.000243348	7.25391e-05	-8.2276e-05	
8508	0.520494	0.511865	-1.1574	0.077023	-0.137863	0.255715	0.0318373	0.0314288	-0.0334224	0.000404815	1.80087e-05	-6.5987e-05	
8758	0.521561	0.512122	-1.15894	0.0700287	-0.13472	0.256716	0.0318691	0.0311056	-0.0335296	0.00021237	-6.84185e-05	-0.000174785	
9008	0.521096	0.513107	-1.15906	0.0679637	-0.134641	0.254408	0.0318436	0.0310891	-0.0336249	5.3481e-05	3.30498e-05	0.000174576	
9258	0.520465	0.512418	-1.1572	0.0649272	-0.136068	0.246053	0.0317694	0.0312213	-0.033746	0.000278172	0.000133337	-0.000338496	
9508	0.52215	0.51384	-1.15696	0.067603	-0.137204	0.254142	0.0317055	0.0313508	-0.0338812	-3.32676e-05	0.000106175	-0.000153408	
9757	0.526168	0.511941	-1.15626	0.0675434	-0.136639	0.247549	0.031706	0.0312865	-0.0340263	0.000242358	0.000114552	-3.69808e-05	
10008	0.52605	0.510804	-1.15602	0.0627321	-0.139753	0.244519	0.0316557	0.0315738	-0.0341248	0.000114287	-6.67132e-05	-0.00010394	
10258	0.526559	0.511089	-1.15604	0.0605642	-0.142825	0.246698	0.0315842	0.0317305	-0.0342595	9.1004e-05	-0.000156168	-0.000165334	
10508	0.523442	0.507751	-1.15664	0.0777157	-0.142597	0.250376	0.0315834	0.0319075	-0.0344119	0.000368259	-3.31043e-05	-0.000269004	
10758	0.524208	0.509189	-1.15686	0.0654664	-0.142101	0.24878	0.0315772	0.0318048	-0.034546	0.000564228	3.66699e-05	-0.000253891	
11008	0.525783	0.509823	-1.15557	0.0628124	-0.144786	0.243237	0.0315559	0.0321073	-0.0346822	0.000364711	0.000292969	5.99756e-05	
11257	0.525147	0.51009	-1.15604	0.0674359	-0.145154	0.248717	0.0314603	0.0321197	-0.0347569	0.000166817	0.0002663	1.88659e-06	
11508	0.525234	0.509233	-1.15639	0.0614866	-0.143211	0.249317	0.0313992	0.0319559	-0.0348666	0.000359378	0.000299166	-0.000160196	
11758	0.525918	0.511759	-1.15761	0.0620501	-0.145549	0.239693	0.0313854	0.0321812	-0.0349872	0.000187198	-3.76023e-05	-4.25853e-05	
12009	0.524575	0.511595	-1.15642	0.0625445	-0.146922	0.251006	0.0314059	0.0323414	-0.0351313	0.000789924	3.87872e-05	-0.000200548	
12260	0.52345	0.51015	-1.15519	0.0670416	-0.145463	0.248839	0.0314209	0.032191	-0.0352368	0.00022468	-3.70693e-05	-0.000182739	
12509	0.523469	0.512498	-1.15513	0.0805898	-0.142572	0.252842	0.0314901	0.0319118	-0.0353672	0.000215881	-7.91812e-05	-0.000242659	
12757	0.525791	0.51046	-1.15604	0.0817087	-0.142048	0.247544	0.0315224	0.0318516	-0.0355667	-4.04204e-05	-3.47934e-05	-0.000497692	
13007	0.525612	0.511545	-1.15623	0.0815343	-0.146029	0.256375	0.0315417	0.0317597	-0.0357593	6.6769e-05	-0.000217068	-0.00463503	
13258	0.52895	0.508044	-1.16597	0.079393	-0.162407	0.249264	0.0305915	0.0312223	-0.0357844	-3.23057e-05	0.000180185	0.00705523	
13512	0.526806	0.504005	-1.16246	0.0765709	-0.146076	0.244486	0.0296155	0.0306538	-0.0350788	0.00091832	0.000189609	-0.000383119	
13758	0.526068	0.505154	-1.15835	0.0687805	-0.15357	0.232524	0.0287128	0.0302537	-0.0367093	0.000110909	-0.000702134	-0.0134924	
14008	0.521655	0.507153	-1.15841	0.0850266	-0.149816	0.226297	0.0274872	0.0299195	-0.043406	0.000929031	0.000642503	-0.0327919	
14257	0.522887	0.503739	-1.15989	0.0706575	-0.150376	0.206808	0.0261142	0.0293045	-0.0492009	-0.00105291	-0.00112493	-0.0152295	
14508	0.524973	0.503699	-1.16756	0.0609141	-0.13539	0.197837	0.0253659	0.0287407	-0.0536319	-0.0013501	0.00272086	-0.0291119	
14758	0.524777	0.504984	-1.17009	0.0589172	-0.147517	0.182095	0.0232725	0.0286922	-0.0625479	-0.00703136	0.00420167	-0.0236813	
15017	0.527827	0.504397	-1.17431	0.0237364	-0.14774	0.188628	0.0232998	0.0292381	-0.0650666	-0.0200894	-0.0429076	-0.0143875	
15257	0.525338	0.508118	-1.17181	-0.226126	-0.0330088	0.230971	0.0284184	0.0187304	-0.0671607	-0.0131906	0.0685987	0.0121439	
15507	0.523532	0.49313	-1.15753	-0.356463	-0.0833403	0.227945	0.0265371	0.0217458	-0.176492	0.0583269	-0.100753	-0.0438044	
15758	0.477268	0.498204	0.35611	-0.4187	-0.13909	0.259826	0.0308158	0.0283321	-0.486122	-0.0139551	0.0366806	-0.0145537	
16008	0.413726	0.469563	0.774227	0.429998	-0.106934	0.112527	0.0152081	0.0249474	-0.488566	0.0155534	0.0891329	0.000888896	
16258	0.355998	0.464471	1.07444	0.897207	-0.110071	0.00308639	0.00381543	0.0257163	-0.4853	-0.0509118	-0.0126327	0.0228275	
16507	0.331067	0.471778	1.22586	0.561996	-0.0782117	0.0746417	0.0110863	0.0225713	-0.479776	0.0294306	-0.00426651	0.0112091	
16758	0.339992	0.452112	1.14169	-0.199845	-0.136479	0.139387	0.0182953	0.027653	-0.478119	0.0218926	-0.0543556	-0.00406707	
17008	0.351	0.441244	1.09916	-0.158056	-0.156789	0.190693	0.0233948	0.0293376	-0.478469	-0.0102082	0.00636552	-0.0028496	
17258	0.35523	0.44282	1.08823	0.100972	-0.121918	0.139536	0.0183997	0.0262847	-0.476738	-0.00848403	0.0126177	0.00398403	
17508	0.350931	0.448059	1.0994	0.139193	-0.0779062	0.147741	0.0195296	0.0224237	-0.473881	-0.0160199	-0.0111433	0.0102437	
17757	0.332462	0.439035	1.12542	0.0645937	-0.0645671	0.177238	0.0227345	0.0205308	-0.471437	-0.00309784	-0.0122032	-0.00152786	
