MS	x	y	z	vx	vy	vz	rx	py	yz	rx_dot	py_dot	yz_dot	
5037	0	0	0	-0.004	-0.004	-0.004	0	0	0	-0.004	-0.004	-0.004	
5287	0.0974471	0.413542	0.447569	0.389789	1.65417	1.79027	0.048062	-0.0951662	0.211269	0.192248	-0.380665	0.845078	
5537	0.0973197	0.413914	0.44756	-0.000509769	0.00149	-3.44515e-05	0.0480602	-0.0950629	0.211277	-6.98864e-06	0.00041315	2.91467e-05	
5787	0.0974949	0.41341	0.44755	0.000700653	-0.00201595	-4.17233e-05	0.0480522	-0.0949768	0.211275	-3.2112e-05	0.000344485	-7.39098e-06	
6040	0.0973321	0.413888	0.44751	-0.000651151	0.00191128	-0.000158191	0.0479972	-0.0947939	0.211298	-0.000220031	0.000731617	9.14931e-05	
6287	0.097434	0.413494	0.447576	0.000407636	-0.00157547	0.000263214	0.0479659	-0.0947461	0.21126	-0.000125095	0.000191242	-0.000150025	
6537	0.097288	0.414252	0.447498	-0.000584036	0.00303292	-0.000312448	0.0480907	-0.0950457	0.211338	0.000499353	-0.00119859	0.00030899	
6787	0.0973818	0.414589	0.4493	0.000375271	0.00134742	0.00721014	0.0482959	-0.0947321	0.211346	0.000820562	0.00125447	3.45707e-05	
7037	0.0975045	0.416339	0.459159	0.000491053	0.00699675	0.0394359	0.0494343	-0.0933148	0.211363	0.00455348	0.00566909	6.77705e-05	
7287	0.100174	0.414058	0.44996	0.0106785	-0.00912142	-0.036797	0.0482313	-0.0945767	0.211683	-0.00481173	-0.00504753	0.00128013	
7538	0.100216	0.41403	0.449996	0.000169098	-0.000114083	0.000142694	0.0483277	-0.0946616	0.211705	0.000385597	-0.000339419	8.58903e-05	
7788	0.100015	0.414742	0.449935	-0.000805169	0.00284958	-0.000243425	0.0485064	-0.0950283	0.211683	0.000714645	-0.0014669	-8.4877e-05	
8037	0.100213	0.41389	0.450036	0.00079	-0.00340962	0.000404	0.0485123	-0.0948095	0.211625	2.34842e-05	0.000875294	-0.000233889	
8287	0.100036	0.414243	0.449973	-0.00070861	0.00141239	-0.000252008	0.0484771	-0.0949451	0.211666	-0.000140741	-0.000542462	0.000165045	
8537	0.0999332	0.414287	0.449961	-0.000409395	0.000175595	-4.60148e-05	0.0484377	-0.0949411	0.211599	-0.000157461	1.60038e-05	-0.000269592	
8787	0.100025	0.414082	0.44996	0.000367254	-0.000817418	-3.45707e-06	0.048417	-0.0949878	0.21155	-8.26716e-05	-0.000186801	-0.000197113	
9037	0.100304	0.412991	0.450071	0.00111628	-0.00436699	0.00044322	0.0485283	-0.0951162	0.211501	0.000445083	-0.000513881	-0.000194788	
