MS	Set_x	Set_y	Set_z	Set_Yaw	x	y	z	Yaw	inX	inY	inZ	inYaw	state_update	sig_flag	
126837	-0.5	0.5	1.2	-0.573387	-0.0689168	0.560412	-0.162108	-0.556471	0	0	0	0	1	0	
126897	-0.5	0.5	1.2	-0.573387	-0.0689168	0.560412	-0.162108	-0.556471	0	0	0	0	1	0	
126928	-0.5	0.5	1.2	-0.573387	-0.0689168	0.560412	-0.162108	-0.556471	0	0	0	0	1	0	
126957	-0.5	0.5	1.2	-0.573387	-0.0689168	0.560412	-0.162108	-0.556471	0	0	0	0	1	0	
126988	-0.5	0.5	1.2	-0.573387	-0.0689168	0.560412	-0.162108	-0.556471	0	0	0	0	1	0	
127017	-0.5	0.5	1.2	-0.573387	-0.0689168	0.560412	-0.162108	-0.556471	0	0	0	0	1	0	
127078	-0.5	0.5	1.2	-0.573387	-0.0689168	0.560412	-0.162108	-0.556471	0	0	0	0	1	0	
127107	-0.5	0.5	1.2	-0.573387	-0.0683111	0.560301	-0.162304	-0.555448	0	0	0	0	1	0	
127167	-0.5	0.5	1.2	-0.573387	-0.0683111	0.560301	-0.162304	-0.555448	0	0	0	0	1	0	
127198	-0.5	0.5	1.2	-0.573387	-0.0683111	0.560301	-0.162304	-0.555448	0	0	0	0	1	0	
127227	-0.5	0.5	1.2	-0.573387	-0.0683111	0.560301	-0.162304	-0.555448	0	0	0	0	1	0	
127263	-0.5	0.5	1.2	-0.573387	-0.0683111	0.560301	-0.162304	-0.555448	0	0	0	0	1	0	
127287	-0.5	0.5	1.2	-0.573387	-0.0683111	0.560301	-0.162304	-0.555448	0	0	0	0	1	0	
127347	-0.5	0.5	1.2	-0.573387	-0.0690296	0.561609	-0.162101	-0.555559	0	0	0	0	1	0	
127378	-0.5	0.5	1.2	-0.573387	-0.0690296	0.561609	-0.162101	-0.555559	0	0	0	0	1	0	
127407	-0.5	0.5	1.2	-0.573387	-0.0690296	0.561609	-0.162101	-0.555559	0	0	0	0	1	0	
127467	-0.5	0.5	1.2	-0.573387	-0.0690296	0.561609	-0.162101	-0.555559	0	0	0	0	1	0	
127498	-0.5	0.5	1.2	-0.573387	-0.0690296	0.561609	-0.162101	-0.555559	0	0	0	0	1	0	
127527	-0.5	0.5	1.2	-0.573387	-0.0690296	0.561609	-0.162101	-0.555559	0	0	0	0	1	0	
127557	-0.5	0.5	1.2	-0.573387	-0.0690296	0.561609	-0.162101	-0.555559	0	0	0	0	1	0	
127617	-0.5	0.5	1.2	-0.573387	-0.0684277	0.559663	-0.161643	-0.554977	0	0	0	0	1	0	
127647	-0.5	0.5	1.2	-0.573387	-0.0684277	0.559663	-0.161643	-0.554977	0	0	0	0	1	0	
127678	-0.5	0.5	1.2	-0.573387	-0.0684277	0.559663	-0.161643	-0.554977	0	0	0	0	1	0	
127707	-0.5	0	1.2	-0.573387	-0.0684277	0.559663	-0.161643	-0.554977	0	0	0	0	1	0	
127767	-0.5	0	1.2	-0.573387	-0.0684277	0.559663	-0.161643	-0.554977	-0.1	-0.1	0.01	0	1	0	
127799	-0.5	0	1.2	-0.573387	-0.0684277	0.559663	-0.161643	-0.554977	-0.1	-0.1	0.01	0	1	0	
127828	-0.5	0	1.2	-0.573387	-0.0669633	0.558945	-0.160954	-0.557109	-0.1	-0.1	0.01	0	1	0	
127887	-0.5	0	1.2	-0.573387	-0.0669633	0.558945	-0.160954	-0.557109	-0.1	-0.1	0.01	0	1	0	
127918	-0.5	0	1.2	-0.573387	-0.0669633	0.558945	-0.160954	-0.557109	-0.1	-0.1	0.01	0	1	0	
127947	-0.5	0	1.2	-0.573387	-0.0669633	0.558945	-0.160954	-0.557109	-0.1	-0.1	0.01	0	1	0	
128008	-0.5	0	1.2	-0.573387	-0.0669633	0.558945	-0.160954	-0.557109	-0.1	-0.1	0.01	0	1	0	
128067	-0.5	0	1.2	-0.573387	-0.0669633	0.558945	-0.160954	-0.557109	-0.1	-0.1	0.01	0	1	0	
128098	-0.5	0	1.2	-0.573387	-0.0667826	0.556512	-0.162967	-0.556607	-0.1	-0.1	0.01	0	1	0	
128158	-0.5	0	1.2	-0.573387	-0.0667826	0.556512	-0.162967	-0.556607	-0.1	-0.1	0.01	0	1	0	
128187	-0.5	0	1.2	-0.573387	-0.0667826	0.556512	-0.162967	-0.556607	-0.1	-0.1	0.01	0	1	0	
128218	-0.5	0	1.2	-0.573387	-0.0667826	0.556512	-0.162967	-0.556607	-0.1	-0.1	0.01	0	1	0	
128247	-0.5	0	1.2	-0.573387	-0.0667826	0.556512	-0.162967	-0.556607	-0.1	-0.1	0.01	0	1	0	
128278	-0.5	0	1.2	-0.573387	-0.0667826	0.556512	-0.162967	-0.556607	-0.1	-0.1	0.01	0	1	0	
128337	-0.5	0	1.2	-0.573387	-0.0672599	0.555676	-0.165799	-0.556225	-0.1	-0.1	0.01	0	1	0	
128367	-0.5	0	1.2	-0.573387	-0.0672599	0.555676	-0.165799	-0.556225	-0.1	-0.1	0.01	0	1	0	
128397	-0.5	0	1.2	-0.573387	-0.0672599	0.555676	-0.165799	-0.556225	-0.1	-0.1	0.01	0	1	0	
128457	-0.5	0	1.2	-0.573387	-0.0672599	0.555676	-0.165799	-0.556225	-0.1	-0.1	0.01	0	1	0	
128488	-0.5	0	1.2	-0.573387	-0.0672599	0.555676	-0.165799	-0.556225	-0.1	-0.1	0.01	0	1	0	
128517	-0.5	0	1.2	-0.573387	-0.0672599	0.555676	-0.165799	-0.556225	-0.1	-0.1	0.01	0	1	0	
128547	-0.5	0	1.2	-0.573387	-0.0672599	0.555676	-0.165799	-0.556225	-0.1	-0.1	0.01	0	1	0	
128608	-0.5	0	1.2	-0.573387	-0.0650979	0.560309	-0.168985	-0.555639	-0.1	-0.1	0.01	0	1	0	
128637	-0.5	0	1.2	-0.573387	-0.0650979	0.560309	-0.168985	-0.555639	-0.1	-0.1	0.01	0	1	0	
128668	-0.5	0	1.2	-0.573387	-0.0650979	0.560309	-0.168985	-0.555639	-0.1	-0.1	0.01	0	1	0	
128727	-0.5	0	1.2	-0.573387	-0.0650979	0.560309	-0.168985	-0.555639	-0.1	-0.1	0.01	0	1	0	
128758	-0.5	0	1.2	-0.573387	-0.0650979	0.560309	-0.168985	-0.555639	-0.1	-0.1	0.01	0	1	0	
128788	-0.5	0	1.2	-0.573387	-0.0650979	0.560309	-0.168985	-0.555639	-0.1	-0.1	0.01	0	1	0	
128847	-0.5	0	1.2	-0.573387	-0.063816	0.565331	-0.173287	-0.558346	-0.1	-0.1	0.01	0	1	0	
128877	-0.5	0	1.2	-0.573387	-0.063816	0.565331	-0.173287	-0.558346	-0.1	-0.1	0.01	0	1	0	
128908	-0.5	0	1.2	-0.573387	-0.063816	0.565331	-0.173287	-0.558346	-0.1	-0.1	0.01	0	1	0	
128937	-0.5	0	1.2	-0.573387	-0.063816	0.565331	-0.173287	-0.558346	-0.1	-0.1	0.01	0	1	0	
128997	-0.5	0	1.2	-0.573387	-0.063816	0.565331	-0.173287	-0.558346	-0.1	-0.1	0.01	0	1	0	
129028	-0.5	0	1.2	-0.573387	-0.063816	0.565331	-0.173287	-0.558346	-0.1	-0.1	0.01	0	1	0	
129059	-0.5	0	1.2	-0.573387	-0.063816	0.565331	-0.173287	-0.558346	-0.1	-0.1	0.01	0	1	0	
129088	-0.5	0	1.2	-0.573387	-0.069804	0.566443	-0.174557	-0.552741	-0.1	-0.1	0.01	0	1	0	
129147	-0.5	0	1.2	-0.573387	-0.069804	0.566443	-0.174557	-0.552741	-0.1	-0.1	0.01	0	1	0	
129177	-0.5	0	1.2	-0.573387	-0.069804	0.566443	-0.174557	-0.552741	-0.1	-0.1	0.01	0	1	0	
129208	-0.5	0	1.2	-0.573387	-0.069804	0.566443	-0.174557	-0.552741	-0.1	-0.1	0.01	0	1	0	
129270	-0.5	0	1.2	-0.573387	-0.069804	0.566443	-0.174557	-0.552741	-0.1	-0.1	0.01	0	1	0	
129297	-0.5	0	1.2	-0.573387	-0.069804	0.566443	-0.174557	-0.552741	-0.1	-0.1	0.01	0	1	0	
129328	-0.5	0	1.2	-0.573387	-0.0789551	0.582547	-0.172808	-0.552446	-0.1	-0.1	0.01	0	1	0	
129357	-0.5	0	1.2	-0.573387	-0.0789551	0.582547	-0.172808	-0.552446	-0.1	-0.1	0.01	0	1	0	
129417	-0.5	0	1.2	-0.573387	-0.0789551	0.582547	-0.172808	-0.552446	-0.1	-0.1	0.01	0	1	0	
129447	-0.5	0	1.2	-0.573387	-0.0789551	0.582547	-0.172808	-0.552446	-0.1	-0.1	0.01	0	1	0	
129478	-0.5	0	1.2	-0.573387	-0.0789551	0.582547	-0.172808	-0.552446	-0.1	-0.1	0.01	0	1	0	
129538	-0.5	0	1.2	-0.573387	-0.0789551	0.582547	-0.172808	-0.552446	-0.1	-0.1	0.01	0	1	0	
129598	-0.5	0	1.2	-0.573387	-0.106917	0.604224	-0.170768	-0.555752	-0.1	-0.1	0.01	0	1	0	
129627	-0.5	0	1.2	-0.573387	-0.106917	0.604224	-0.170768	-0.555752	-0.1	-0.1	0.01	0	1	0	
129687	-0.5	0	1.2	-0.573387	-0.106917	0.604224	-0.170768	-0.555752	-0.1	-0.1	0.01	0	1	0	
129718	-0.5	0	1.2	-0.573387	-0.106917	0.604224	-0.170768	-0.555752	-0.1	-0.1	0.01	0	1	0	
129747	-0.5	0	1.2	-0.573387	-0.106917	0.604224	-0.170768	-0.555752	-0.1	-0.1	0.01	0	1	0	
129807	-0.5	0	1.2	-0.573387	-0.106917	0.604224	-0.170768	-0.555752	-0.1	-0.1	0.01	0	1	0	
129839	-0.5	0	1.2	-0.573387	-0.148474	0.599951	-0.167944	-0.561797	-0.1	-0.1	0.01	0	1	0	
129867	-0.5	0	1.2	-0.573387	-0.148474	0.599951	-0.167944	-0.561797	-0.1	-0.1	0.01	0	1	0	
129897	-0.5	0	1.2	-0.573387	-0.148474	0.599951	-0.167944	-0.561797	-0.1	-0.1	0.01	0	1	0	
129958	-0.5	0	1.2	-0.573387	-0.148474	0.599951	-0.167944	-0.561797	-0.1	-0.1	0.01	0	1	0	
129987	-0.5	0	1.2	-0.573387	-0.148474	0.599951	-0.167944	-0.561797	-0.1	-0.1	0.01	0	1	0	
130018	-0.5	0	1.2	-0.573387	-0.148474	0.599951	-0.167944	-0.561797	-0.1	-0.1	0.01	0	1	0	
130059	-0.5	0	1.2	-0.573387	-0.148474	0.599951	-0.167944	-0.561797	-0.1	-0.1	0.01	0	1	0	
130115	-0.5	0	1.2	-0.573387	-0.192313	0.587625	-0.158126	-0.55708	-0.1	-0.1	0.01	0	1	0	
130167	-0.5	0	1.2	-0.573387	-0.192313	0.587625	-0.158126	-0.55708	-0.1	-0.1	0.01	0	1	0	
130197	-0.5	0	1.2	-0.573387	-0.192313	0.587625	-0.158126	-0.55708	-0.1	-0.1	0.01	0	1	0	
130227	-0.5	0	1.2	-0.573387	-0.192313	0.587625	-0.158126	-0.55708	-0.1	-0.1	0.01	0	1	0	
130259	-0.5	0	1.2	-0.573387	-0.192313	0.587625	-0.158126	-0.55708	-0.1	-0.1	0.01	0	1	0	
130291	-0.5	0	1.2	-0.573387	-0.192313	0.587625	-0.158126	-0.55708	-0.1	-0.1	0.01	0	1	0	
130347	-0.5	0	1.2	-0.573387	-0.237532	0.551477	-0.155949	-0.558095	-0.1	-0.1	0.01	0	1	0	
130377	-0.5	0	1.2	-0.573387	-0.237532	0.551477	-0.155949	-0.558095	-0.1	-0.1	0.01	0	1	0	
130407	-0.5	0	1.2	-0.573387	-0.237532	0.551477	-0.155949	-0.558095	-0.1	-0.1	0.01	0	1	0	
130468	-0.5	0	1.2	-0.573387	-0.237532	0.551477	-0.155949	-0.558095	-0.1	-0.1	0.01	0	1	0	
130502	-0.5	0	1.2	-0.573387	-0.237532	0.551477	-0.155949	-0.558095	-0.1	-0.1	0.01	0	1	0	
130529	-0.5	0	1.2	-0.573387	-0.237532	0.551477	-0.155949	-0.558095	-0.1	-0.1	0.01	0	1	0	
130560	-0.5	0	1.2	-0.573387	-0.237532	0.551477	-0.155949	-0.558095	-0.1	-0.1	0.01	0	1	0	
130590	-0.5	0	1.2	-0.573387	-0.262051	0.480265	-0.14801	-0.56067	-0.1	-0.1	0.01	0	1	0	
130647	-0.5	0	1.2	-0.573387	-0.262051	0.480265	-0.14801	-0.56067	-0.1	-0.1	0.01	0	1	0	
130678	-0.5	0	1.2	-0.573387	-0.262051	0.480265	-0.14801	-0.56067	-0.1	-0.1	0.01	0	1	0	
130710	-0.5	0	1.2	-0.573387	-0.262051	0.480265	-0.14801	-0.56067	-0.1	-0.1	0.01	0	1	0	
130771	-0.5	0	1.2	-0.573387	-0.262051	0.480265	-0.14801	-0.56067	-0.1	-0.1	0.01	0	1	0	
130797	-0.5	0	1.2	-0.573387	-0.262051	0.480265	-0.14801	-0.56067	-0.1	-0.1	0.01	0	1	0	
130857	-0.5	0	1.2	-0.573387	-0.276613	0.405791	-0.152056	-0.564911	-0.1	-0.1	0.01	0	1	0	
130888	-0.5	0	1.2	-0.573387	-0.276613	0.405791	-0.152056	-0.564911	-0.1	-0.1	0.01	0	1	0	
130917	-0.5	0	1.2	-0.573387	-0.276613	0.405791	-0.152056	-0.564911	-0.1	-0.1	0.01	0	1	0	
130948	-0.5	0	1.2	-0.573387	-0.276613	0.405791	-0.152056	-0.564911	-0.1	-0.1	0.01	0	1	0	
130977	-0.5	0	1.2	-0.573387	-0.276613	0.405791	-0.152056	-0.564911	-0.1	-0.1	0.01	0	1	0	
131041	-0.5	0	1.2	-0.573387	-0.276613	0.405791	-0.152056	-0.564911	-0.1	-0.1	0.01	0	1	0	
131067	-0.5	0	1.2	-0.573387	-0.276613	0.405791	-0.152056	-0.564911	-0.1	-0.1	0.01	0	1	0	
131097	-0.5	0	1.2	-0.573387	-0.284189	0.31291	-0.152459	-0.558329	-0.1	-0.1	0.01	0	1	0	
131128	-0.5	0	1.2	-0.573387	-0.284189	0.31291	-0.152459	-0.558329	-0.1	-0.1	0.01	0	1	0	
131188	-0.5	0	1.2	-0.573387	-0.284189	0.31291	-0.152459	-0.558329	-0.1	-0.1	0.01	0	1	0	
131217	-0.5	0	1.2	-0.573387	-0.284189	0.31291	-0.152459	-0.558329	-0.1	-0.1	0.01	0	1	0	
131277	-0.5	0	1.2	-0.573387	-0.284189	0.31291	-0.152459	-0.558329	-0.1	-0.1	0.01	0	1	0	
131338	-0.5	0	1.2	-0.573387	-0.295575	0.137279	-0.162577	-0.563518	-0.1	-0.1	0.01	0	1	0	
131367	-0.5	0	1.2	-0.573387	-0.295575	0.137279	-0.162577	-0.563518	-0.1	-0.1	0.01	0	1	0	
131427	-0.5	0	1.2	-0.573387	-0.295575	0.137279	-0.162577	-0.563518	-0.1	-0.1	0.01	0	1	0	
131458	-0.5	0	1.2	-0.573387	-0.295575	0.137279	-0.162577	-0.563518	-0.1	-0.1	0.01	0	1	0	
131487	-0.5	0	1.2	-0.573387	-0.295575	0.137279	-0.162577	-0.563518	-0.1	-0.1	0.01	0	1	0	
131518	-0.5	0	1.2	-0.573387	-0.295575	0.137279	-0.162577	-0.563518	-0.1	-0.1	0.01	0	1	0	
131547	-0.5	0	1.2	-0.573387	-0.295575	0.137279	-0.162577	-0.563518	-0.1	-0.1	0.01	0	1	0	
131607	-0.5	0	1.2	-0.573387	-0.285243	-0.0151693	-0.159493	-0.572966	-0.1	-0.1	0.01	0	1	0	
131637	-0.5	0	1.2	-0.573387	-0.285243	-0.0151693	-0.159493	-0.572966	-0.1	0.1	0.01	0	1	0	
131697	-0.5	0	1.2	-0.573387	-0.285243	-0.0151693	-0.159493	-0.572966	-0.1	0.1	0.01	0	1	0	
131728	-0.5	0	1.2	-0.573387	-0.285243	-0.0151693	-0.159493	-0.572966	-0.1	0.1	0.01	0	1	0	
131759	-0.5	0	1.2	-0.573387	-0.285243	-0.0151693	-0.159493	-0.572966	-0.1	0.1	0.01	0	1	0	
131788	-0.5	0	1.2	-0.573387	-0.285243	-0.0151693	-0.159493	-0.572966	-0.1	0.1	0.01	0	1	0	
131847	-0.5	0	1.2	-0.573387	-0.28201	-0.168716	-0.167754	-0.586813	-0.1	0.1	0.01	0	1	0	
131878	-0.5	0	1.2	-0.573387	-0.28201	-0.168716	-0.167754	-0.586813	-0.1	0.1	0.01	0	1	0	
131907	-0.5	0	1.2	-0.573387	-0.28201	-0.168716	-0.167754	-0.586813	-0.1	0.1	0.01	0	1	0	
131967	-0.5	0	1.2	-0.573387	-0.28201	-0.168716	-0.167754	-0.586813	-0.1	0.1	0.01	0	1	0	
131997	-0.5	0	1.2	-0.573387	-0.28201	-0.168716	-0.167754	-0.586813	-0.1	0.1	0.01	0	1	0	
132027	-0.5	0	1.2	-0.573387	-0.28201	-0.168716	-0.167754	-0.586813	-0.1	0.1	0.01	0	1	0	
132058	-0.5	0	1.2	-0.573387	-0.28201	-0.168716	-0.167754	-0.586813	-0.1	0.1	0.01	0	1	0	
132087	-0.5	0	1.2	-0.573387	-0.292401	-0.329289	-0.180238	-0.588893	-0.1	0.1	0.01	0	1	0	
132147	-0.5	0	1.2	-0.573387	-0.292401	-0.329289	-0.180238	-0.588893	-0.1	0.1	0.01	0	1	0	
132177	-0.5	0	1.2	-0.573387	-0.292401	-0.329289	-0.180238	-0.588893	-0.1	0.1	0.01	0	1	0	
132207	-0.5	0	1.2	-0.573387	-0.292401	-0.329289	-0.180238	-0.588893	-0.1	0.1	0.01	0	1	0	
132270	-0.5	0	1.2	-0.573387	-0.292401	-0.329289	-0.180238	-0.588893	-0.1	0.1	0.01	0	1	0	
132297	-0.5	0	1.2	-0.573387	-0.292401	-0.329289	-0.180238	-0.588893	-0.1	0.1	0.01	0	1	0	
132328	-0.5	0	1.2	-0.573387	-0.314271	-0.473341	-0.172566	-0.590986	-0.1	0.1	0.01	0	1	0	
132358	-0.5	0	1.2	-0.573387	-0.314271	-0.473341	-0.172566	-0.590986	-0.1	0.1	0.01	0	1	0	
132418	-0.5	0	1.2	-0.573387	-0.314271	-0.473341	-0.172566	-0.590986	-0.1	0.1	0.01	0	1	0	
132447	-0.5	0	1.2	-0.573387	-0.314271	-0.473341	-0.172566	-0.590986	-0.1	0.1	0.01	0	1	0	
132479	-0.5	0	1.2	-0.573387	-0.314271	-0.473341	-0.172566	-0.590986	-0.1	0.1	0.01	0	1	0	
132538	-0.5	0	1.2	-0.573387	-0.314271	-0.473341	-0.172566	-0.590986	-0.1	0.1	0.01	0	1	0	
132598	-0.5	0	1.2	-0.573387	-0.368835	-0.601127	-0.170123	-0.589719	-0.1	0.1	0.01	0	1	0	
132629	-0.5	0	1.2	-0.573387	-0.368835	-0.601127	-0.170123	-0.589719	-0.1	0.1	0.01	0	1	0	
132687	-0.5	0	1.2	-0.573387	-0.368835	-0.601127	-0.170123	-0.589719	-0.1	0.1	0.01	0	1	0	
132717	-0.5	0	1.2	-0.573387	-0.368835	-0.601127	-0.170123	-0.589719	-0.1	0.1	0.01	0	1	0	
132747	-0.5	0	1.2	-0.573387	-0.368835	-0.601127	-0.170123	-0.589719	-0.1	0.1	0.01	0	1	0	
132809	-0.5	0	1.2	-0.573387	-0.368835	-0.601127	-0.170123	-0.589719	-0.1	0.1	0.01	0	1	0	
132837	-0.5	0	1.2	-0.573387	-0.414583	-0.678435	-0.166055	-0.591135	-0.1	0.1	0.01	0	1	0	
132867	-0.5	0	1.2	-0.573387	-0.414583	-0.678435	-0.166055	-0.591135	-0.1	0.1	0.01	0	1	0	
132927	-0.5	0	1.2	-0.573387	-0.414583	-0.678435	-0.166055	-0.591135	-0.1	0.1	0.01	0	1	0	
132957	-0.5	0	1.2	-0.573387	-0.414583	-0.678435	-0.166055	-0.591135	-0.1	0.1	0.01	0	1	0	
132988	-0.5	0	1.2	-0.573387	-0.414583	-0.678435	-0.166055	-0.591135	-0.1	0.1	0.01	0	1	0	
133017	-0.5	0	1.2	-0.573387	-0.414583	-0.678435	-0.166055	-0.591135	-0.1	0.1	0.01	0	1	0	
133077	-0.5	0	1.2	-0.573387	-0.414583	-0.678435	-0.166055	-0.591135	-0.1	0.1	0.01	0	1	0	
133108	-0.5	0	1.2	-0.573387	-0.490401	-0.736207	-0.158424	-0.591037	-0.1	0.1	0.01	0	1	0	
133137	-0.5	0	1.2	-0.573387	-0.490401	-0.736207	-0.158424	-0.591037	-0.1	0.1	0.01	0	1	0	
133168	-0.5	0	1.2	-0.573387	-0.490401	-0.736207	-0.158424	-0.591037	-0.1	0.1	0.01	0	1	0	
133228	-0.5	0	1.2	-0.573387	-0.490401	-0.736207	-0.158424	-0.591037	-0.1	0.1	0.01	0	1	0	
133257	-0.5	0	1.2	-0.573387	-0.490401	-0.736207	-0.158424	-0.591037	-0.1	0.1	0.01	0	1	0	
133288	-0.5	0	1.2	-0.573387	-0.490401	-0.736207	-0.158424	-0.591037	-0.1	0.1	0.01	0	1	0	
133317	-0.5	0	1.2	-0.573387	-0.549858	-0.771868	-0.150495	-0.591384	-0.1	0.1	0.01	0	1	0	
133377	-0.5	0	1.2	-0.573387	-0.549858	-0.771868	-0.150495	-0.591384	0.1	0.1	0.01	0	1	0	
133407	-0.5	0	1.2	-0.573387	-0.549858	-0.771868	-0.150495	-0.591384	0.1	0.1	0.01	0	1	0	
133437	-0.5	0	1.2	-0.573387	-0.549858	-0.771868	-0.150495	-0.591384	0.1	0.1	0.01	0	1	0	
133497	-0.5	0	1.2	-0.573387	-0.549858	-0.771868	-0.150495	-0.591384	0.1	0.1	0.01	0	1	0	
133527	-0.5	0	1.2	-0.573387	-0.549858	-0.771868	-0.150495	-0.591384	0.1	0.1	0.01	0	1	0	
133557	-0.5	0	1.2	-0.573387	-0.549858	-0.771868	-0.150495	-0.591384	0.1	0.1	0.01	0	1	0	
133587	-0.5	0	1.2	-0.573387	-0.603455	-0.774041	-0.145275	-0.589567	0.1	0.1	0.01	0	1	0	
133647	-0.5	0	1.2	-0.573387	-0.603455	-0.774041	-0.145275	-0.589567	0.1	0.1	0.01	0	1	0	
133677	-0.5	0	1.2	-0.573387	-0.603455	-0.774041	-0.145275	-0.589567	0.1	0.1	0.01	0	1	0	
133707	-0.5	0	1.2	-0.573387	-0.603455	-0.774041	-0.145275	-0.589567	0.1	0.1	0.01	0	1	0	
133767	-0.5	0	1.2	-0.573387	-0.603455	-0.774041	-0.145275	-0.589567	0.1	0.1	0.01	0	1	0	
133797	-0.5	0	1.2	-0.573387	-0.603455	-0.774041	-0.145275	-0.589567	0.1	0.1	0.01	0	1	0	
133857	-0.5	0	1.2	-0.573387	-0.625887	-0.761321	-0.141144	-0.583879	0.1	0.1	0.01	0	1	0	
133887	-0.5	0	1.2	-0.573387	-0.625887	-0.761321	-0.141144	-0.583879	0.1	0.1	0.01	0	1	0	
133917	-0.5	0	1.2	-0.573387	-0.625887	-0.761321	-0.141144	-0.583879	0.1	0.1	0.01	0	1	0	
133977	-0.5	0	1.2	-0.573387	-0.625887	-0.761321	-0.141144	-0.583879	0.1	0.1	0.01	0	1	0	
