MS	x	y	z	vx	vy	vz	rx	py	yz	rx_dot	py_dot	yz_dot	
7132	0.217629	0.520202	-1.3934	-0.00158645	-0.00150554	0	0.0310906	0.0442402	0.205216	0.866515	2.07681	-5.57759	
7381	0.217698	0.520143	-1.39343	-0.00120423	-0.00109122	0	0.0310871	0.0442349	0.205128	0.746431	1.90361	-6.39457	
7632	0.217657	0.520132	-1.39352	-0.00382767	-0.00449479	0	0.0311619	0.0441535	0.205035	0.74628	1.90359	-6.3946	
7881	0.217556	0.52087	-1.39362	-0.00123886	-0.00117157	0	0.0310934	0.0441085	0.204895	0.745575	1.90687	-6.39462	
8131	0.217446	0.520876	-1.39364	-0.00149664	-0.00133613	0	0.0310913	0.0442263	0.204693	0.745412	1.90707	-6.39416	
8382	0.217582	0.519862	-1.39345	-0.00117748	-0.00148998	0	0.0310731	0.0442825	0.204547	0.745964	1.90254	-6.39257	
8632	0.217624	0.520245	-1.39345	-0.00127605	-0.0012958	0	0.0309489	0.0443865	0.204357	0.746202	1.90385	-6.39198	
8882	0.217496	0.520698	-1.3936	-0.00259735	-0.00358716	0	0.0310596	0.044447	0.204227	0.74619	1.90525	-6.39183	
9131	0.217569	0.520548	-1.39369	-0.00209259	-0.00259044	0	0.0311644	0.0444422	0.204133	0.746036	1.9044	-6.39165	
9382	0.217456	0.520518	-1.39369	-0.00158731	-0.00119082	0	0.0311749	0.044447	0.204021	0.745168	1.9043	-6.39131	
9631	0.217518	0.520702	-1.39368	-0.00223174	-0.0037218	0	0.0313317	0.0444378	0.203924	0.745372	1.90502	-6.39079	
9882	0.217517	0.520124	-1.39358	-0.00168781	-0.00171491	0	0.0314105	0.0443841	0.203822	0.744742	1.90275	-6.39003	
10131	0.217413	0.519606	-1.39359	-0.00126741	-0.00103802	0	0.0312428	0.0442961	0.203704	0.744009	1.90089	-6.38966	
10382	0.217459	0.520467	-1.3936	-0.00213484	-0.00271404	0	0.031263	0.0443062	0.203586	0.744864	1.90469	-6.38922	
10632	0.217437	0.520871	-1.39359	-0.00144778	-0.00123818	0	0.0312129	0.0443543	0.203476	0.744696	1.90626	-6.38872	
10881	0.217476	0.521488	-1.39372	-0.00207044	-0.00201952	0	0.0313776	0.0443625	0.203355	0.745053	1.90854	-6.38878	
11132	0.21755	0.521325	-1.3938	-0.00152083	-0.00148012	0	0.0314102	0.0443584	0.203274	0.744691	1.90785	-6.38861	
11386	0.21792	0.521469	-1.39371	-0.00121114	-0.00117835	0	0.0307073	0.0438584	0.202482	0.746039	1.90844	-6.38794	
11632	0.216701	0.518112	-1.39412	-0.000959127	-0.000933269	0	0.0292959	0.0433228	0.201445	0.743976	1.89702	-6.38639	
11881	0.216714	0.517437	-1.39477	-0.000729944	-0.000710305	0	0.0281389	0.0428262	0.199284	0.749673	1.89646	-6.38484	
12132	0.216657	0.517985	-1.3945	-0.000558085	-0.000543119	0	0.0269671	0.042341	0.197127	0.754073	1.90063	-6.37514	
12382	0.216562	0.520915	-1.36718	-0.00045214	-0.000440128	0	0.025888	0.0412165	0.193426	0.758378	1.9143	-6.25722	
12632	0.21716	0.521534	-1.36057	-0.000344098	-0.000334999	0	0.0245624	0.0399342	0.191299	0.765089	1.92127	-6.21597	
12882	0.216597	0.521191	-1.35999	-0.000263041	-0.000256246	0	0.0248909	0.0371659	0.184551	0.768138	1.92503	-6.20516	
