MS	x	y	z	vx	vy	vz	rx	py	yz	rx_dot	py_dot	yz_dot	
7384	0.217629	0.520202	-1.3934	0.40553	-0.0334166	0.588232	0.0310906	0.0442402	0.205216	0.370387	-1.21961	-1.07149	
7427	0.217698	0.520143	-1.39343	0.000116784	-0.000929203	6.21837e-05	0.0310871	0.0442348	0.205128	-0.216252	-0.91418	-0.914859	
7463	0.217698	0.520143	-1.39343	0.000116784	-0.000929203	6.21837e-05	0.0310871	0.0442348	0.205128	-0.216252	-0.91418	-0.914859	
7503	0.217698	0.520143	-1.39343	0.000116784	-0.000929203	6.21837e-05	0.0310871	0.0442348	0.205128	-0.216252	-0.91418	-0.914859	
7544	0.217698	0.520143	-1.39343	0.000116784	-0.000929203	6.21837e-05	0.0310871	0.0442348	0.205128	-0.216252	-0.91418	-0.914859	
7583	0.217698	0.520143	-1.39343	0.000116784	-0.000929203	6.21837e-05	0.0310871	0.0442348	0.205128	-0.216252	-0.91418	-0.914859	
7583	0.217698	0.520143	-1.39343	0.000116784	-0.000929203	6.21837e-05	0.0310871	0.0442348	0.205128	-0.216252	-0.91418	-0.914859	
7623	0.217698	0.520143	-1.39343	0.000116784	-0.000929203	6.21837e-05	0.0310871	0.0442348	0.205128	-0.216252	-0.91418	-0.914859	
7660	0.217657	0.520132	-1.39352	-0.000149222	-2.30727e-05	-0.000388634	0.0311619	0.0441535	0.205035	-0.22404	-0.939322	-0.913979	
7699	0.217657	0.520132	-1.39352	-0.000149222	-2.30727e-05	-0.000388634	0.0311619	0.0441535	0.205035	-0.22404	-0.939322	-0.913979	
7739	0.217657	0.520132	-1.39352	-0.000149222	-2.30727e-05	-0.000388634	0.0311619	0.0441535	0.205035	-0.22404	-0.939322	-0.913979	
7779	0.217657	0.520132	-1.39352	-0.000149222	-2.30727e-05	-0.000388634	0.0311619	0.0441535	0.205035	-0.22404	-0.939322	-0.913979	
7819	0.217657	0.520132	-1.39352	-0.000149222	-2.30727e-05	-0.000388634	0.0311619	0.0441535	0.205035	-0.22404	-0.939322	-0.913979	
7819	0.217657	0.520132	-1.39352	-0.000149222	-2.30727e-05	-0.000388634	0.0311619	0.0441535	0.205035	-0.22404	-0.939322	-0.913979	
7859	0.217657	0.520132	-1.39352	-0.000149222	-2.30727e-05	-0.000388634	0.0311619	0.0441535	0.205035	-0.22404	-0.939322	-0.913979	
7879	0.217657	0.520132	-1.39352	-0.000149222	-2.30727e-05	-0.000388634	0.0311619	0.0441535	0.205035	-0.22404	-0.939322	-0.913979	
7927	0.217556	0.52087	-1.39362	0.000216441	0.00292915	-0.000470624	0.0310934	0.0441085	0.204895	-0.22526	-0.943723	-0.917539	
7968	0.217556	0.52087	-1.39362	0.000216441	0.00292915	-0.000470624	0.0310934	0.0441085	0.204895	-0.22526	-0.943723	-0.917539	
8007	0.217556	0.52087	-1.39362	0.000216441	0.00292915	-0.000470624	0.0310934	0.0441085	0.204895	-0.22526	-0.943723	-0.917539	
8047	0.217556	0.52087	-1.39362	0.000216441	0.00292915	-0.000470624	0.0310934	0.0441085	0.204895	-0.22526	-0.943723	-0.917539	
8049	0.217556	0.52087	-1.39362	0.000216441	0.00292915	-0.000470624	0.0310934	0.0441085	0.204895	-0.22526	-0.943723	-0.917539	
8087	0.217556	0.52087	-1.39362	0.000216441	0.00292915	-0.000470624	0.0310934	0.0441085	0.204895	-0.22526	-0.943723	-0.917539	
8112	0.217556	0.52087	-1.39362	0.000216441	0.00292915	-0.000470624	0.0310934	0.0441085	0.204895	-0.22526	-0.943723	-0.917539	
8158	0.217446	0.520876	-1.39364	-0.000410652	0.000144717	-0.000124277	0.0310913	0.0442263	0.204693	-0.224555	-0.942532	-0.915881	
8196	0.217446	0.520876	-1.39364	-0.000410652	0.000144717	-0.000124277	0.0310913	0.0442263	0.204693	-0.224555	-0.942532	-0.915881	
8235	0.217446	0.520876	-1.39364	-0.000410652	0.000144717	-0.000124277	0.0310913	0.0442263	0.204693	-0.224555	-0.942532	-0.915881	
